title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 83 м2","Бишкек, Табышалиева/Турусбекова",$ 80 000,6 784 000 сом,$ 964/м2,81 735 сом/м2,Добавлено 5 месяцев назад,Поднято 7 часов назад,524,от агента,кирпичный,2 этаж из 3,,83 м2,,сталинка,центральное,хорошее,нет,,совмещенный,нет,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,паркет,3.3 м.,"пластиковые окна,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продается 3 кв ""Сталинка"" в самом центре города рядом Филармония, Турусбекова/Чуй
Общая площадь 83 м2
Этаж 2 из 3 
Квартира с ремонтом, отличная планировка, с/у совмещённый.
Останется частично мебель и техника.

Коммуникации центральные, отопление центральное. Дом кирпичный, на площадке три квартиры.
Отличное расположение дома, закрытый огороженный двор.
Рядом: Филармония, КГНУ, МУК, Мэрия, Парк ""Аллея молодежи""

Цена 80 000

0555 290 320
0222 847 677
","""42.8756""","""74.5854""",https://www.house.kg/details/46032735f9a6cfb8213d5-89315275,
"1-комн. кв., 34 м2","Бишкек, Кок-Жар м-н/Медерова",$ 28 700,2 433 760 сом,$ 844/м2,71 581 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,200,от собственника,"монолитный, 1975 г.",6 этаж из 9,,"34 м2, жилая: 16 м2",,105 серия,центральное,хорошее,возможно подключение,,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,нет,,,пустая,линолеум,2.75 м.,,,есть,,"

                                    Описание от продавца                            
Квартира чистая светлая.
После косметического ремонта заходи и живи.Окна пластик, лоджия застеклена. 
Домофон и чистый подъезд.
удобные подъездные пути.
","""42.8514""","""74.6307""",https://www.house.kg/details/3058181601552f89cda67-50140124,
"2-комн. кв., 60 м2","Бишкек, Горького 50/Карла Маркса",$ 42 800,3 629 440 сом,$ 713/м2,60 491 сом/м2,Добавлено 5 месяцев назад,Поднято 7 часов назад,725,от агента,панельный,6 этаж из 9,,60 м2,,105 серия,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,линолеум,,,,,,"

                                    Описание от продавца                            
Срочно продается 2 кв Горького/Карла Маркса, рядом с ""Марко Поло""
Этаж 6 из 9 угловая
Серия 105
Кухня расширена за счёт балкона. В квартире хорошее состояние. Останется мебель и техника
Отличное расположение дома. Тихий двор, все в шаговой доступности.

Цена 42800

0555 290 320
0222 847 677
","""42.856""","""74.6209""",https://www.house.kg/details/83211265f8ece47f2fda0-20770528,
"1-комн. кв., 26 м2","Бишкек, Садовая 67/Буденного",$ 20 500,1 738 400 сом,$ 788/м2,66 862 сом/м2,Добавлено 6 месяцев назад,Поднято 7 часов назад,1608,от собственника,"кирпичный, 2019 г.",1 этаж из 3,,26 м2,,малосемейка,электрическое,хорошее,,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,,пустая,линолеум,3 м.,,,,,"

                                    Описание от продавца                            
Продается 1 кв в новом трёх этажном доме Жибек Жолу/Буденного
Дом заселен
Общая площадь 26 м2
Этаж 1 из 3 не угловая
Состояние квартиры полностью с ремонтом.
Техпаспорт на руках
Коммуникации центральные, отопление электрическое свой трансформатор, газ подключен, центр канализация, вода цент


Цена 20500

0555 290 320
0222 847 677
","""42.8877""","""74.643""",https://www.house.kg/details/66902555f8018af288a52-96154879,
"2-комн. кв., 46 м2","Бишкек, 1000 мелочей, Гоголя/Чуй",$ 44 000,3 731 200 сом,$ 957/м2,81 113 сом/м2,Добавлено 22 дня назад,Поднято 7 часов назад,115,от агента,панельный,2 этаж из 4,,46 м2,,104 серия,центральное,хорошее,нет,проводной,совмещенный,лоджия,бронированная,,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продается в центре города 2 кв Гоголя/Чуй
Этаж 2 из 4 не угловая
Серия 104 
Лоджия застекленая и утепленая
Отличное состояние квартиры, вложений не требует
Останется мебель и техника

Цена 44000

0555 290 320
0222 847 677
","""42.8765""","""74.6204""",https://www.house.kg/details/9340703603f635a0cf952-29694056,
"3-комн. кв., 117 м2","Бишкек, Ахунбаева/Тыналиева",$ 87 000,7 377 600 сом,$ 744/м2,63 056 сом/м2,Добавлено 5 месяцев назад,Поднято 7 часов назад,610,от агента,"кирпичный, 2017 г.",2 этаж из 9,,117 м2,,элитка,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,,,,пустая,ламинат,3.2 м.,,,,,"

                                    Описание от продавца                            
Продается 3 кв Нижний Джал по Ахунбаева
Застройщик СК ""Аалам Строй""
Пбщая площадь 117 м2
Этаж 2 из 9 не угловая, гардеробная
Квартира с ремонтом, комнаты изолированные, с/у раздельный, коммуникации центральные, отопление центральное
Огороженная территория, детская площадка

Цена 87 000 Торг

0555 290 320
0222 847 677
","""42.8436""","""74.5645""",https://www.house.kg/details/43256495f8572c61324c3-49161220,
"1-комн. кв., 38 м2","Бишкек, 8 м-н",$ 30 000,2 544 000 сом,$ 789/м2,66 947 сом/м2,Добавлено 29 дней назад,Поднято 7 часов назад,274,от агента,панельный,2 этаж из 5,,38 м2,,105 серия,центральное,хорошее,,проводной,совмещенный,лоджия,бронированная,,,,,,,магистральный,,домофон,полностью меблирована,,,"пластиковые окна,                                             новая сантехника,                                             встроенная кухня,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 1 кв в 8 мкр
Серия 105
Этаж 2 из 5 угловая
Квартира в хорошем состоянии, лоджия расширена из зала
Отопление центральное, приготовление электро
Мебель и техника останется

Цена 30 000

0555 290 320
0222 847 677
","""42.8365""","""74.6094""",https://www.house.kg/details/93939156036282395c435-71100669,
"3-комн. кв., 74 м2","Бишкек, Ибраимова/Токтогула",$ 60 500,5 130 400 сом,$ 818/м2,69 330 сом/м2,Добавлено 10 дней назад,Поднято 7 часов назад,66,от агента,панельный,6 этаж из 9,,74 м2,,106 серия,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Срочно продается 3 кв Ибраимова Токтогула. Тихий закрытый двор, имеется место под машину
Этаж 6 из 9 не угловая
Серия 106
Сушилка присоединена, расширена
Две лоджии застекленные и утепленые
Квартира в хорошем состоянии, частично останется мебель

Цена 60500

0555 290 320
0222 847 677
","""42.8723""","""74.6161""",https://www.house.kg/details/1024624604f1940f02730-86301037,
"1-комн. кв., 34 м2","Бишкек, Восток-5 м-н, Алма-Атинская/пр.Чуй",$ 28 500,2 416 800 сом,$ 838/м2,71 082 сом/м2,Добавлено 3 месяца назад,Поднято 7 часов назад,384,от собственника,"панельный, 1975 г.",9 этаж из 9,,"34 м2, жилая: 18 м2, кухня: 6 м2",,105 серия,центральное,евроремонт,,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,ламинат,2.8 м.,,,есть,,"

                                    Описание от продавца                            
Продаю 1кв 9/9 Восток-5 после капитального ремонта. Не угловая. Квартира чистая, светлая, теплая. Заходи и живи. Подъезд чистый, двор ухоженный.
","""42.8737""","""74.636""",https://www.house.kg/details/58219365fefe90e48d6c4-80505626,
"3-комн. кв., 68 м2","Бишкек, ул. Исанова / ул. Чуйкова",$ 67 000,5 681 600 сом,$ 985/м2,83 553 сом/м2,Добавлено 7 дней назад,Поднято 7 часов назад,51,от агента,кирпичный,7 этаж из 10,,68 м2,,элитка,центральное,евроремонт,,проводной,раздельный,,бронированная,,,,,,,магистральный,,"домофон,                                             видеонаблюдение",,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 3 кв в центре города Коенкозова/Чуйкова
Застройщик СК ""Елизавета"" ЖК ""Полярис""
Дом сдан в эксплуатацию, техпаспорт на руках
Общая площадь 68 м2
Этаж 7 из 10
Квартира в очень хорошем состоянии
Все коммуникации центральные, отопление центральное
Комплекс огорожен, детская площадка

Цена 67000

0555 290 320
0222 847 677
","""42.8656""","""74.5918""",https://www.house.kg/details/343676053134a874726-15535904,
"2-комн. кв., 52 м2","Бишкек, Джал-23 м-н (Нижний Джал), тыналиева",$ 41 000,3 476 800 сом,$ 788/м2,66 862 сом/м2,Добавлено 7 дней назад,Поднято 7 часов назад,70,от агента,панельный,4 этаж из 9,,52 м2,,106 серия,центральное,хорошее,,проводной,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 2 кв в Нижнем Джале 
Этаж 4 из 9 угловая
Серия 106
Две лоджии застекленные, квартира в отличном состоянии
Комнаты изолированные, с/у раздельные, удобные подъездные пути, заезд с двух сторон

Цена 41000

0555 290 320
0222 847 677
","""42.8395""","""74.5654""",https://www.house.kg/details/510317260530fc1927db7-01589138,
"3-комн. кв., 100 м2","Бишкек, Учкун-2 ж/м/Ауэзова",$ 46 000,3 900 800 сом,$ 460/м2,39 008 сом/м2,Добавлено 1 месяц назад,Поднято 7 часов назад,287,от агента,панельный,6 этаж из 9,,100 м2,,106 серия улучшенная,центральное,хорошее,,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 3 кв в мкр Учкун в хорошем состоянии
Этаж 6 из 9 угловая
Серия 106 улучшенная 
Общая площадь 100 м2
Три лоджии по периметру квартиры
Раздельные с/у, комнаты изолированные
Все коммуникации центральные, отопление центральное. Приготовление электро

Цена 46000

0555 290 320
0222 847 677
","""42.861""","""74.6956""",https://www.house.kg/details/6477126026301006c1c2-49889343,
"3-комн. кв., 68 м2","Бишкек, Асанбай м-н, юж магистраль",$ 72 500,6 148 000 сом,$ 1 066/м2,90 412 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,284,от агента,монолитный,2 этаж из 18,,68 м2,,индивид. планировка,центральное,хорошее,нет,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,,,"решетки на окнах,                                             домофон",частично меблирована,,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 3 кв Асанбай по Юж Магистрали
Этаж 2 из 18
Общая площадь 68 м2
Квартира с хорошим ремонтом, частично останется мебель и техника
все в отличном состоянии
Комнаты изолированные, с/у раздельные, лоджия расширена из спальни

Цена 72500 торг

0555 290 320
0222 847 677
","""42.8201""","""74.6225""",https://www.house.kg/details/83925486017c0155b2ce7-47008536,
"2-комн. кв., 59 м2","Бишкек, Элебаева/Кулатова",$ 39 000,3 307 200 сом,$ 661/м2,56 054 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,235,от агента,панельный,1 этаж из 9,,59 м2,,106 серия,центральное,требует ремонта,,проводной,раздельный,лоджия,деревянная,паркинг,,,,,,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продается 2 кв Элебаева Кулатова
Серия 106
Этаж 1 из 9 не угловая
Две лоджии застекленные из кухни и зала
Хорошее расположение дома, транспортная развязка, Вефа

Цена 39000

0555 290 320
0222 847 677
","""42.8595""","""74.6132""",https://www.house.kg/details/9854039601a7b4219b448-12557015,
"1-комн. кв., 42 м2","Бишкек, Чуй/Ауэзова",$ 25 266,2 142 557 сом,$ 602/м2,51 013 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,526,от собственника,"монолитный, 2023 г.",3 этаж из 9,,"42 м2, жилая: 13 м2, кухня: 20 м2",,элитка,центральное,под самоотделку (псо),,проводной,,лоджия,бронированная,паркинг,,,,,,магистральный,,,пустая,,3 м.,,есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
"" Аура "" Жилой дом Чуй Ауэзова
Этажность 9 / Количество комнат 1/2/3
Тип дома монолит, кирпич
Преимущества дома:
• Центральное отопления
• Природный газ
• 4-камерные пластиковые окна
• Бронированные входные двери
• Бесшумные скоростные лифты
• Фасадный декоративный утеплитель

Цена за наличный расчет по 550$
Рассрочка 600$ на 22 месяцев
","""42.8717""","""74.691""",https://www.house.kg/details/88693535ffe8f2ebe4f81-53766857,
"3-комн. кв., 77 м2","Бишкек, Аламедин-1 м-н, мкрн Аламедин-1",$ 42 741,3 624 437 сом,$ 555/м2,47 071 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,380,от собственника,"монолитный, 2021 г.",9 этаж из 9,,77 м2,,элитка,центральное,под самоотделку (псо),,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,,"

                                    Описание от продавца                            
Продается 3-комнатная квартира в ЖД Элес!
Дом оснащен:
Турецкими безумными лифтами
Подключен ко всем центральным коммуникациям ( отопление, канализация, газ, электричество, вода )
Пластиковые окна 4 камерные
Современные бронированные двери
Цифровое телевидение, интернет

77.71 м2 по 550$ = 42741$$$
","""42.8757""","""74.6819""",https://www.house.kg/details/68553686013a0131df2c0-10635929,
"3-комн. кв., 77.71 м2","Бишкек, Аламедин-1 м-н, Калинина/сагымбая манасчы",$ 42 741,3 624 437 сом,$ 550/м2,46 641 сом/м2,Добавлено 6 месяцев назад,Поднято 7 часов назад,551,от собственника,монолитный,9 этаж из 9,,"77.71 м2, жилая: 47 м2, кухня: 10.63 м2",,элитка,центральное,под самоотделку (псо),,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,,3 м.,,,,,"

                                    Описание от продавца                            
Последняя квартира в строящемся жилом доме "" Элес "" Продается 3-комнатная квартира в ЖД Элес!
Дом оснащен:
Турецкими безумными лифтами
Подключен ко всем центральным коммуникациям ( отопление, канализация, газ, электричество, вода )
Пластиковые окна 4 камерные
Современные бронированные двери
Цифровое телевидение, интернет

77.71 м2 по 550$ = 42741$$$
","""42.8759""","""74.6818""",https://www.house.kg/details/13203995f658af8b078d4-73150720,
"Дом, 6 и более комнат, 300 м2","Бишкек, Кок-Жар ж/м, арстанбап 290/шоокум",$ 120 000,10 176 000 сом,$ 400/м2,33 920 сом/м2,Добавлено 7 часов назад,,8,от собственника,кирпичный,,1,"300 м2, жилая: 250 м2, кухня: 40 м2",4 соток,,смешанное,евроремонт,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             кодовый замок",,ламинат,3 м.,,,,рассмотрю варианты,,"""42.8506""","""74.6466""",https://www.house.kg/details/7607336605c436756bc53-50182879,
"3-комн. кв., 77 м2","Бишкек, Аламедин-1 м-н, мкрн Аламедин-1",$ 42 741,3 624 437 сом,$ 555/м2,47 071 сом/м2,Добавлено 27 дней назад,Поднято 7 часов назад,168,от агента,"монолитный, 2021 г.",9 этаж из 9,,77 м2,,элитка,центральное,под самоотделку (псо),,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,,3 м.,,,нет,,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру 77.71м2  в Аламедин 1 дом со всеми центральными коммуникациями
","""42.8759""","""74.6818""",https://www.house.kg/details/5532473603886522d3bb3-56394673,
"2-комн. кв., 46 м2","Бишкек, 1000 мелочей, Гоголя/Чуй",$ 44 000,3 731 200 сом,$ 957/м2,81 113 сом/м2,Добавлено 22 дня назад,Поднято 7 часов назад,117,от агента,панельный,2 этаж из 4,,46 м2,,104 серия,центральное,хорошее,нет,проводной,совмещенный,лоджия,бронированная,,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продается в центре города 2 кв Гоголя/Чуй
Этаж 2 из 4 не угловая
Серия 104 
Лоджия застекленая и утепленая
Отличное состояние квартиры, вложений не требует
Останется мебель и техника

Цена 44000

0555 290 320
0222 847 677
","""42.8765""","""74.6204""",https://www.house.kg/details/9340703603f635a0cf952-29694056,
"3-комн. кв., 117 м2","Бишкек, Ахунбаева/Тыналиева",$ 87 000,7 377 600 сом,$ 744/м2,63 056 сом/м2,Добавлено 5 месяцев назад,Поднято 7 часов назад,612,от агента,"кирпичный, 2017 г.",2 этаж из 9,,117 м2,,элитка,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,,,,пустая,ламинат,3.2 м.,,,,,"

                                    Описание от продавца                            
Продается 3 кв Нижний Джал по Ахунбаева
Застройщик СК ""Аалам Строй""
Пбщая площадь 117 м2
Этаж 2 из 9 не угловая, гардеробная
Квартира с ремонтом, комнаты изолированные, с/у раздельный, коммуникации центральные, отопление центральное
Огороженная территория, детская площадка

Цена 87 000 Торг

0555 290 320
0222 847 677
","""42.8436""","""74.5645""",https://www.house.kg/details/43256495f8572c61324c3-49161220,
"1-комн. кв., 38 м2","Бишкек, 8 м-н",$ 30 000,2 544 000 сом,$ 789/м2,66 947 сом/м2,Добавлено 29 дней назад,Поднято 7 часов назад,276,от агента,панельный,2 этаж из 5,,38 м2,,105 серия,центральное,хорошее,,проводной,совмещенный,лоджия,бронированная,,,,,,,магистральный,,домофон,полностью меблирована,,,"пластиковые окна,                                             новая сантехника,                                             встроенная кухня,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 1 кв в 8 мкр
Серия 105
Этаж 2 из 5 угловая
Квартира в хорошем состоянии, лоджия расширена из зала
Отопление центральное, приготовление электро
Мебель и техника останется

Цена 30 000

0555 290 320
0222 847 677
","""42.8365""","""74.6094""",https://www.house.kg/details/93939156036282395c435-71100669,
"3-комн. кв., 74 м2","Бишкек, Ибраимова/Токтогула",$ 60 500,5 130 400 сом,$ 818/м2,69 330 сом/м2,Добавлено 10 дней назад,Поднято 7 часов назад,68,от агента,панельный,6 этаж из 9,,74 м2,,106 серия,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Срочно продается 3 кв Ибраимова Токтогула. Тихий закрытый двор, имеется место под машину
Этаж 6 из 9 не угловая
Серия 106
Сушилка присоединена, расширена
Две лоджии застекленные и утепленые
Квартира в хорошем состоянии, частично останется мебель

Цена 60500

0555 290 320
0222 847 677
","""42.8723""","""74.6161""",https://www.house.kg/details/1024624604f1940f02730-86301037,
"1-комн. кв., 34 м2","Бишкек, Восток-5 м-н, Алма-Атинская/пр.Чуй",$ 28 500,2 416 800 сом,$ 838/м2,71 082 сом/м2,Добавлено 3 месяца назад,Поднято 7 часов назад,388,от собственника,"панельный, 1975 г.",9 этаж из 9,,"34 м2, жилая: 18 м2, кухня: 6 м2",,105 серия,центральное,евроремонт,,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,ламинат,2.8 м.,,,есть,,"

                                    Описание от продавца                            
Продаю 1кв 9/9 Восток-5 после капитального ремонта. Не угловая. Квартира чистая, светлая, теплая. Заходи и живи. Подъезд чистый, двор ухоженный.
","""42.8737""","""74.636""",https://www.house.kg/details/58219365fefe90e48d6c4-80505626,
"3-комн. кв., 68 м2","Бишкек, ул. Исанова / ул. Чуйкова",$ 67 000,5 681 600 сом,$ 985/м2,83 553 сом/м2,Добавлено 7 дней назад,Поднято 7 часов назад,53,от агента,кирпичный,7 этаж из 10,,68 м2,,элитка,центральное,евроремонт,,проводной,раздельный,,бронированная,,,,,,,магистральный,,"домофон,                                             видеонаблюдение",,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 3 кв в центре города Коенкозова/Чуйкова
Застройщик СК ""Елизавета"" ЖК ""Полярис""
Дом сдан в эксплуатацию, техпаспорт на руках
Общая площадь 68 м2
Этаж 7 из 10
Квартира в очень хорошем состоянии
Все коммуникации центральные, отопление центральное
Комплекс огорожен, детская площадка

Цена 67000

0555 290 320
0222 847 677
","""42.8656""","""74.5918""",https://www.house.kg/details/343676053134a874726-15535904,
"2-комн. кв., 52 м2","Бишкек, Джал-23 м-н (Нижний Джал), тыналиева",$ 41 000,3 476 800 сом,$ 788/м2,66 862 сом/м2,Добавлено 7 дней назад,Поднято 7 часов назад,72,от агента,панельный,4 этаж из 9,,52 м2,,106 серия,центральное,хорошее,,проводной,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 2 кв в Нижнем Джале 
Этаж 4 из 9 угловая
Серия 106
Две лоджии застекленные, квартира в отличном состоянии
Комнаты изолированные, с/у раздельные, удобные подъездные пути, заезд с двух сторон

Цена 41000

0555 290 320
0222 847 677
","""42.8395""","""74.5654""",https://www.house.kg/details/510317260530fc1927db7-01589138,
"3-комн. кв., 100 м2","Бишкек, Учкун-2 ж/м/Ауэзова",$ 46 000,3 900 800 сом,$ 460/м2,39 008 сом/м2,Добавлено 1 месяц назад,Поднято 7 часов назад,289,от агента,панельный,6 этаж из 9,,100 м2,,106 серия улучшенная,центральное,хорошее,,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 3 кв в мкр Учкун в хорошем состоянии
Этаж 6 из 9 угловая
Серия 106 улучшенная 
Общая площадь 100 м2
Три лоджии по периметру квартиры
Раздельные с/у, комнаты изолированные
Все коммуникации центральные, отопление центральное. Приготовление электро

Цена 46000

0555 290 320
0222 847 677
","""42.861""","""74.6956""",https://www.house.kg/details/6477126026301006c1c2-49889343,
"3-комн. кв., 68 м2","Бишкек, Асанбай м-н, юж магистраль",$ 72 500,6 148 000 сом,$ 1 066/м2,90 412 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,286,от агента,монолитный,2 этаж из 18,,68 м2,,индивид. планировка,центральное,хорошее,нет,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,,,"решетки на окнах,                                             домофон",частично меблирована,,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 3 кв Асанбай по Юж Магистрали
Этаж 2 из 18
Общая площадь 68 м2
Квартира с хорошим ремонтом, частично останется мебель и техника
все в отличном состоянии
Комнаты изолированные, с/у раздельные, лоджия расширена из спальни

Цена 72500 торг

0555 290 320
0222 847 677
","""42.8201""","""74.6225""",https://www.house.kg/details/83925486017c0155b2ce7-47008536,
"2-комн. кв., 59 м2","Бишкек, Элебаева/Кулатова",$ 39 000,3 307 200 сом,$ 661/м2,56 054 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,237,от агента,панельный,1 этаж из 9,,59 м2,,106 серия,центральное,требует ремонта,,проводной,раздельный,лоджия,деревянная,паркинг,,,,,,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продается 2 кв Элебаева Кулатова
Серия 106
Этаж 1 из 9 не угловая
Две лоджии застекленные из кухни и зала
Хорошее расположение дома, транспортная развязка, Вефа

Цена 39000

0555 290 320
0222 847 677
","""42.8595""","""74.6132""",https://www.house.kg/details/9854039601a7b4219b448-12557015,
"2-комн. кв., 59 м2","Бишкек, Элебаева/Кулатова",$ 39 000,3 307 200 сом,$ 661/м2,56 054 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,239,от агента,панельный,1 этаж из 9,,59 м2,,106 серия,центральное,требует ремонта,,проводной,раздельный,лоджия,деревянная,паркинг,,,,,,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продается 2 кв Элебаева Кулатова
Серия 106
Этаж 1 из 9 не угловая
Две лоджии застекленные из кухни и зала
Хорошее расположение дома, транспортная развязка, Вефа

Цена 39000

0555 290 320
0222 847 677
","""42.8595""","""74.6132""",https://www.house.kg/details/9854039601a7b4219b448-12557015,
"1-комн. кв., 42 м2","Бишкек, Чуй/Ауэзова",$ 25 266,2 142 557 сом,$ 602/м2,51 013 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,528,от собственника,"монолитный, 2023 г.",3 этаж из 9,,"42 м2, жилая: 13 м2, кухня: 20 м2",,элитка,центральное,под самоотделку (псо),,проводной,,лоджия,бронированная,паркинг,,,,,,магистральный,,,пустая,,3 м.,,есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
"" Аура "" Жилой дом Чуй Ауэзова
Этажность 9 / Количество комнат 1/2/3
Тип дома монолит, кирпич
Преимущества дома:
• Центральное отопления
• Природный газ
• 4-камерные пластиковые окна
• Бронированные входные двери
• Бесшумные скоростные лифты
• Фасадный декоративный утеплитель

Цена за наличный расчет по 550$
Рассрочка 600$ на 22 месяцев
","""42.8717""","""74.691""",https://www.house.kg/details/88693535ffe8f2ebe4f81-53766857,
"3-комн. кв., 77 м2","Бишкек, Аламедин-1 м-н, мкрн Аламедин-1",$ 42 741,3 624 437 сом,$ 555/м2,47 071 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,382,от собственника,"монолитный, 2021 г.",9 этаж из 9,,77 м2,,элитка,центральное,под самоотделку (псо),,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,,"

                                    Описание от продавца                            
Продается 3-комнатная квартира в ЖД Элес!
Дом оснащен:
Турецкими безумными лифтами
Подключен ко всем центральным коммуникациям ( отопление, канализация, газ, электричество, вода )
Пластиковые окна 4 камерные
Современные бронированные двери
Цифровое телевидение, интернет

77.71 м2 по 550$ = 42741$$$
","""42.8757""","""74.6819""",https://www.house.kg/details/68553686013a0131df2c0-10635929,
"3-комн. кв., 77.71 м2","Бишкек, Аламедин-1 м-н, Калинина/сагымбая манасчы",$ 42 741,3 624 437 сом,$ 550/м2,46 641 сом/м2,Добавлено 6 месяцев назад,Поднято 7 часов назад,553,от собственника,монолитный,9 этаж из 9,,"77.71 м2, жилая: 47 м2, кухня: 10.63 м2",,элитка,центральное,под самоотделку (псо),,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,,3 м.,,,,,"

                                    Описание от продавца                            
Последняя квартира в строящемся жилом доме "" Элес "" Продается 3-комнатная квартира в ЖД Элес!
Дом оснащен:
Турецкими безумными лифтами
Подключен ко всем центральным коммуникациям ( отопление, канализация, газ, электричество, вода )
Пластиковые окна 4 камерные
Современные бронированные двери
Цифровое телевидение, интернет

77.71 м2 по 550$ = 42741$$$
","""42.8759""","""74.6818""",https://www.house.kg/details/13203995f658af8b078d4-73150720,
