title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 70 м2","Бишкек, 7 м-н",$ 70 000,5 936 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,167,от агента,кирпичный,9 этаж из 10,,70 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
🔹продаю 3х комнатную кв. 70кв. 9/10
🔹после ремонта. Мебель частично, встроенная техника.

🔹 застройщик ОсОО Вертекс!
🔹 Закрытый двор, охрана, видео наблюдение.
🔹 детская площадка!
🔹дом за Сеулом Плаза и Космопарка!
🔹сдан в эксплуатацию в 2012!
🔹стоянка !
🔹прошу 70000$
Тел :0700740445
","""42.8341""","""74.6198""",https://www.house.kg/details/9922881602b73f37c5462-81697364,
"5-комн. кв., 186 м2","Бишкек, Московская/Советская",$ 105 000,8 904 000 сом,$ 565/м2,47 871 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,554,от собственника,"кирпичный, 2015 г.",12 этаж из 13,,186 м2,,пентхаус,центральное,хорошее,есть,adsl,2 с/у и более,,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",пустая,ламинат,3.2 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2-х уровневый Пентхаус в центре города Бишкек! 
Ориентир Моссовет, этажи 12 и 13, дом кирпичный, утеплённый, 2015 года постройки! 
Все коммуникации центральные, удобная транспортная развязка и развитая инфраструктура, всё в шаговой доступности!
Общая площадь квартиры 186 м2, 4 полноценные комнаты, удобная планировка! 
Панорамный вид на город
","""42.8695""","""74.6111""",https://www.house.kg/details/11943495fcdbb34831a12-43383219,
"3-комн. кв., 74 м2","Бишкек, Тунгуч м-н",$ 45 500,3 858 400 сом,$ 615/м2,52 141 сом/м2,Добавлено 3 месяца назад,Поднято 3 дня назад,430,от собственника,панельный,5 этаж из 9,,74 м2,,106 серия,центральное,хорошее,,,раздельный,лоджия,деревянная,паркинг,,,,,,магистральный,,"домофон,                                             видеонаблюдение",частично меблирована,,2.8 м.,"пластиковые окна,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру
в мкр. Тунгуч д25
Количество жилых комнат - 3.
Общая площадь - 74м2.
Серия - 106с.
Этаж - 5/9.
Лоджии - 2.
Тип строения - панель.
Санузел - раздельный.
Состояние - среднеее
Мебель - частично. 
Коммуникации - центральные.
Цена -$47000
Тел.- 0558 619 615, 0702 974 370
Дополнительно: Хороший большой зеленый  двор,с парковкой проблем нет. Рядом с домом садик 181, Школа 73, ТЦ Глобус, Поликлиника.
Вся инфраструктура в шаговой доступности.Транспорт во все стороны города
","""42.8538""","""74.6865""",https://www.house.kg/details/7714215fe81f17401874-81996614,
"1-комн. кв., 48.1 м2","Бишкек, ул. Рыскулова, 79б",$ 43 000,3 646 400 сом,$ 894/м2,75 809 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,290,от агента,монолитный,11 этаж из 12,,48.1 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаём 1 ком кв. 48.1м2 
☆ ЖК ""Кожомкул ""
☆ СК "" Капитал строй "" 
☆ Рыскулова/ Тоголок-Молдо
☆ ПСО
☆ 48.1М2
☆ 11й этаж
☆ Все центральные коммуникации 
☆ Дом заселён на 80%
☆ Двор огорожен, охраняемый
☆ По периметру дома установлены камеры видеонаблюдения
☆ 2 лифта (пассажирский и грузовой)
☆ паркинг, детская площадка, спортивная площадка с тренажерами
☆ дом очень теплый
-----------------------------------------------------
Цена: 43.000$ миниторг
-----------------------------------------------------
0700740445
0999792077
","""42.879""","""74.5948""",https://www.house.kg/details/3767198600be40b175f38-63262704,
"2-комн. кв., 56 м2","Бишкек, 12 м-н",$ 38 000,3 222 400 сом,$ 679/м2,57 543 сом/м2,Добавлено 6 месяцев назад,Поднято 3 дня назад,799,от собственника,"панельный, 2014 г.",1 этаж из 9,,56 м2,,106 серия улучшенная,центральное,хорошее,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Срочно!
Продам 2к.кв. 106серия.
В 12мкр. Дом 65/2
По Магистрали.
Этаж 1/9 есть цокольный жилой этаж.
2 лоджии. 
Площадь 56м2.
Дом новый 2014гп.
С ремонтом ч/мебель.
Все коммуникации центральные.
Рядом конечная остановка автобусов.
Гм Фрунзе. Империя пиццы. Ботсад. 
Двор охраняемый, большой, детская площадка, автостоянка.
Самый экологически чистый район.
","""42.8122""","""74.6415""",https://www.house.kg/details/76953435f815a7e083363-36807404,
"3-комн. кв., 160 м2","Бишкек, Токтогула/Тыныстанова",$ 145 000,12 296 000 сом,$ 906/м2,76 850 сом/м2,Добавлено 10 дней назад,Поднято 3 дня назад,42,от агента,"кирпичный, 2015 г.",8 этаж из 9,,160 м2,,элитка,центральное,евроремонт,есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",частично меблирована,паркет,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",нет,есть,,"

                                    Описание от продавца                            
Продаю 3 кв в золотом квадрате. Тыныстанова между Токтогула и Московской. Застройщик Бишкек курулуш 2003 год постройки. 8/9, 160м2, 2с/у, джакузи, душ кабинка, 2 лоджии по периметру, кладовка. Дом расположен юг-север. Очень тёплый. Просторные комнаты. С ремонтом и мебелью. Мебель хорошая: малазийские горки, мягкая в зале Лина, электрокамин, техника Аристон итд, гардеробная. Двери массив. тел: 0558 619 615, 0702 974 370
","""42.8715""","""74.6099""",https://www.house.kg/details/536478460501c621b3878-87321060,
"3-комн. кв., 140 м2",Бишкек,$ 140 000,11 872 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 5 месяцев назад,Поднято 3 дня назад,393,от агента,кирпичный,2 этаж из 9,,140 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 3к.кв.студию. Бул. Эркиндик/Фрунзе. Этаж 2/9. Площадь 140м2. С дизайнерским ремонтом.  Коммуникации все центральные. Теплые полы дополнительно. Рядом школа #27, минфин, ололо хаус, бульвар Эркиндик.
Цена $140000
","""42.8822""","""74.6059""",https://www.house.kg/details/90141595f984c704cca20-15660634,
"Дом, 4-комн., 125 м2","Бишкек, Арча-Бешик ж/м",$ 80 000,6 784 000 сом,$ 640/м2,54 272 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,1027,от собственника,"кирпичный, 2019 г.",,1,125 м2,,,,,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 4к.дом.
Селекционное (Арча Бешик). Площадь участка 4 сот, дома  125 м2. 2019гп. Кирпичный теплый. С ремонтом хорошим  ч/мебелью. Теплый пол. Коммуникации все есть. Двор крытый брусчатый на 4 авто. Есть очоккана, топка в подвале. Огород свой. Недалеко от центральной трассы.
Цена $80 000
0557657110
0705657110
0775657110
","""42.835""","""74.5316""",https://www.house.kg/details/7464565fc66b6f02dd83-86281815,
"2-комн. кв., 116 м2",Бишкек,$ 105 000,8 904 000 сом,$ 905/м2,76 759 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,226,от агента,кирпичный,3 этаж из 9,,116 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаём 2х кв в центре города 

🔹 116м2
🔹  этаж 3/9
🔹 район стадион Спартак, дворец Спорта
🔹 в квартире сделан качественный ремонт 
🔹 лоджии оборудованы шкафами, письменным рабочим столом и книжными полками
🔹 территория охраняемая 
🔹 автоматические ворота
🔹 во дворе камеры видео наблюдения 
🔹 чиповая система
🔹 подземная парковка со всеми надлежащими документами 
🔹 во дворе детская площадка, мини футбольное поле, турники и брусья, беседка 
🔹 квартира продаётся с подземной парковкой и мягкой мебелью в зале
🔹 все документы в порядке 
🔹 все вопросы по телефону 📲 
---------------------------------
Цена: 105.000$
0700740445
0999792077
","""42.8818""","""74.5886""",https://www.house.kg/details/9746816600019678864b4-30002649,
"1-комн. кв., 30 м2",Бишкек,$ 25 000,2 120 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 8 месяцев назад,Поднято 3 дня назад,1314,от собственника,кирпичный,2 этаж из 3,,30 м2,,индивид. планировка,электрическое,,,,,,,,,,,,,,,,,,,,есть,есть,обмен на авто,"

                                    Описание от продавца                            
Продаю 1комн.кв.студию . Западный автовокзал. Клубный кирпичный дом. Этаж  2/3. Площадь 30м2. В квартире евроремонт, тёплые полы, кафель, встроенная мебель. Коммуникации центральные. Приготовление электро. Теплые полы. Фасад дома из травертина. 
Огороженный двор. Своя детская площадка. Видеоохрана 24/7.
Цена $ 25000
","""42.8835""","""74.5679""",https://www.house.kg/details/86601005f0d99e5530f76-27761828,
"Дом, 3-комн., 80 м2",Бишкек,$ 50 000,4 240 000 сом,$ 625/м2,53 000 сом/м2,Добавлено 1 год назад,Поднято 3 дня назад,2201,от собственника,кирпичный,,1,80 м2,1.8 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается дом 3 комн.
По ул.Эркиндик бул/Мичурина(Дзержинка). Площадь дома 80м2, участка 2 сот. Прямоугольной формы, на пересечении  2 улиц. Все коммуникации центральные.
","""42.8859""","""74.6066""",https://www.house.kg/details/63215905e531f82618070-68666840,
"Коммерческая недвижимость, 700 м2","Бишкек, 7 м-н",$ 245 000,20 776 000 сом,$ 350/м2,29 680 сом/м2,Добавлено 1 год назад,Поднято 3 дня назад,1053,от собственника,"монолитный, 2017 г.",,10,700 м2,,,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю подвальное помещение под бизнес.
- По магистрали мн. Глобус/НТС. 
- Площадь 700м2.
- Свободная  планировка.
- Своя автостоянка.
- Въезд с 3х.улиц.
- Коммуникации все центральные.
- ПСО.
Потолки высокие.
Подойдет под любой бизнес. При желании расширится, есть помещение на 1м и 2м этажах по 400м2.
Цена $350
","""42.8252""","""74.6164""",https://www.house.kg/details/44378345e6faf74680fc1-10117355,
"Дом, 5-комн., 135 м2",Бишкек,$ 118 000,10 006 400 сом,$ 874/м2,74 121 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,855,от агента,кирпичный,,2,135 м2,,,,евроремонт,,,,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаём дом
✓ участок 4,4 сотки
✓ площадь 135 м²
✓ 2 этажный
✓ 5 комнатный, кухня, санузел
✓ с ремонтом и частично с мебелью
✓ красная книга, полный пакет
✓ все центральные коммуникации
--------------------------------------------
118000$
--------------------------------------------
","""42.81""","""74.5765""",https://www.house.kg/details/56951575faf886d3ef1e6-57888516,
"2-комн. кв., 153 м2",Бишкек,$ 120 000,10 176 000 сом,$ 784/м2,66 510 сом/м2,Добавлено 3 месяца назад,Поднято 3 дня назад,284,от агента,монолитный,2 этаж из 12,,153 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 3кв.в центре. Ул. Абдрахманова/Киевская. Золотой квадрат. Самый сейсмоустойчивый дом, от ЗИЛ.ТРИО. Этаж 2/12. Площадь 123м2. Все коммуникации центральные. Есть двор закрытый на пулте, своя детская площадка, паркинг, видеоохрана 24/7. 
Цена $120000
0557657110
0705657110
0775657110
__________
#золотой квадрат
#советская
#киевская
#цум #дордойплаза
#24школа
","""42.8727""","""74.6104""",https://www.house.kg/details/12316745fe709bb87c695-21836289,
"Дом, 4-комн., 120 м2","Бишкек, с. Чон-Арык",$ 83 000,7 038 400 сом,$ 692/м2,58 653 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,576,от агента,кирпичный,,1,120 м2,,,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
✓Продаётся дом 4 комнаты с.Чон Арык, на первой линии
✓Сан узел внутри дома
✓Отопление твёрдое и электрическое
✓Участок 11 соток
✓Красная книга
✓ На участке курятник,  летняя кухня, молодой сад
✓ Цена: 83000$
","""42.8021""","""74.5712""",https://www.house.kg/details/59292955fc080ac048ed9-58110519,
"3-комн. кв., 68 м2",Бишкек,$ 65 000,5 512 000 сом,$ 956/м2,81 059 сом/м2,Добавлено 10 месяцев назад,Поднято 3 дня назад,903,от агента,"кирпичный, 1972 г.",2 этаж из 5,,68 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Продам 3к.кв. студию. В центре по Советская/Токтогула. В доме актёров. Этаж 2/5. Индивид.проект. Дизайнерский ремонт.Площадь 66,8м2. Закрытые 3 лоджии. Дом кирпичный коммуникации все центральные. Санузел раздельный. Окна сквозные. Рядом моссовет, 24 школа-гимназия, 68 школа-лицей. Все в шаговой 
доступности.
Цена $65 000
0557657110
0705657110
0775657110
","""42.8713""","""74.6119""",https://www.house.kg/details/92270675edb3e4c73d750-37889821,
"Участок, 7 соток",Бишкек,$ 350 000,29 680 000 сом,,,Добавлено 4 месяца назад,Поднято 3 дня назад,634,от собственника,,,,,7 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаём УЧАСТОК
————————
• в ЦЕНТРЕ города
   на МОССОВЕТЕ
• Под строительство коммерческого              
   здания 
• Площадь - 7 соток
• Красная книга 
• Коммуникации все центральные
• Удобный под’ездной путь 
————————
Цена:  350.000$(без торга)
————————
","""42.8745""","""74.6115""",https://www.house.kg/details/72857975fafa41d532253-33994270,
"2-комн. кв., 41 м2",Бишкек,$ 25 000,2 120 000 сом,$ 610/м2,51 707 сом/м2,Добавлено 10 месяцев назад,Поднято 3 дня назад,2191,от собственника,"кирпичный, 1970 г.",3 этаж из 4,,41 м2,,индивид. планировка,электрическое,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2к.кв.студию в центре. Матросова/Кулатова. Этаж 3/4. Площадь 41м2. В квартире тёплые полы. Приготовление электро. Евроремонт. Окна пластиковые. Санузел кафель. Мебель в подарок. Дом кирпичный теплый, комнаты светлые. Бывшее административное здание.
","""42.8629""","""74.6274""",https://www.house.kg/details/59189785eda2738a0b076-02570878,
"1-комн. кв., 32 м2",Бишкек,$ 28 500,2 416 800 сом,$ 891/м2,75 525 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,175,от агента,кирпичный,1 этаж из 5,,32 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаём 1 ком.кв 
✓Советская/Донецкая
✓индив.проект
✓этаж 1/5
✓площадь: 32 м²
✓ чистая и аккуратная
-------------------------------------------
Цена: 28.500 $
-------------------------------------------
0700740445
","""42.837""","""74.6085""",https://www.house.kg/details/495559960238407276fd5-42361374,
"4-комн. кв., 148 м2",Бишкек,$ 180 000,15 264 000 сом,$ 1 216/м2,103 135 сом/м2,Добавлено 1 год назад,Поднято 3 дня назад,1366,от собственника,"кирпичный, 2009 г.",9 этаж из 10,,148 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Продаю 4 комн.кв.студию. В центре. По проспекту Чуй/Чынгыза Айтматова (Мира). Этаж 9/10. Площадь 148м2. 3 санузла. С дизайнерским ремонтом и интерьером из Италии в стиле модерн. Все коммуникации в доме центральные + в квартире автономное электро. 3 стабилизатора напряжения. Шикарный панорамный вид из окон на восток, юг, север. Вся техника в подарок. Подземный и наземный паркинг. Закрытый охраняемый двор. Детская площадка. Очень развитая инфраструктура.
Цена 180000
0557657110
0775657110
0705657110
","""42.8774""","""74.5895""",https://www.house.kg/details/76898625e4f8a3974bc39-09171880,
"6 и более комнат кв., 388 м2",Бишкек,$ 450 000,38 160 000 сом,$ 1 160/м2,98 351 сом/м2,Добавлено 3 месяца назад,Поднято 3 дня назад,499,от агента,"кирпичный, 2014 г.",10 этаж из 11,,388 м2,,элитка,центральное,евроремонт,,,,,бронированная,,,,,,,,,,,,3.5 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
В ЖК Ривьера продам 6 комн.пентхаус. Ул. Боконбаева/Раззакова. Золотой квадрат. Этаж 10 и 11й. Площадь квартиры 388м2. Самый сейсмоустойчивый современный дом. На 10м этаже холл, кухня, зал,санузел, спальня, терасса.
На 11м этаже 3 спальни, тренажерный зал и 2 санузла. Квартира с дизайнерским ремонтом. Шикарный панорамный вид на город и на бульвар Эркиндик (Дзержинка). Встроенная мебель и отделка из орехового дерева. Полностью закрытый двор с гостевым паркингом. Детская площадка на уровне 2 этажа.  Консьерж и видеоохрана 24/7. 
Цена $450 000 
0557657110
0705657110
0775657110
","""42.868""","""74.6046""",https://www.house.kg/details/64558625ff6e8a56ef068-20158127,
"3-комн. кв., 136 м2","Бишкек, ул. Сыдыкова, 123",$ 140 000,11 872 000 сом,$ 1 029/м2,87 294 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,814,от агента,монолитный,8 этаж из 9,,136 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3к.кв.пр.Чынгыза Атматова/Магистраль. ЖК Орион. Этаж 8/9. Площадь 136м2. 2 лоджии. В квартире хороший ремонт от компании. На полу паркет. Панорамный вид на новый парк Дружбы. Двор огороженный, свое место на стоянке. Охрана 24/7.
Цена $140 000
0557657110
0705657110
0775657110
","""42.8364""","""74.5849""",https://www.house.kg/details/54180335fcd8f73354af2-67135131,
"1-комн. кв., 18 м2","Бишкек, 5 м-н",$ 13 000,1 102 400 сом,$ 722/м2,61 244 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,238,от собственника,кирпичный,5 этаж из 5,,18 м2,,малосемейка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю!
В 5 мкр.
1ком.кв.гостиничного типа. Эт. 5/5. 18м2 с капремонтом. Окна пластиковые, обои свежие, потолок натяжной, линолеум новый. Кухня и санузел общий в конце коридора. Сторона солнечная. Все коммуникации центральные. Рядом космопарк, ортосайский рынок, магазины, школа, садик.
Хорошая транспортная развязка.

$ 13 000

0557657110
0705657110
0775657110

#megahome #variant #мегахом #вариант #ортосай #космопарк #подонецкой #5мкр
","""42.8354""","""74.6252""",https://www.house.kg/details/3267890602145251883b8-04350197,
"1-комн. кв., 38 м2","Бишкек, ул. Харьковская 35",$ 23 000,1 950 400 сом,$ 605/м2,51 326 сом/м2,Добавлено 3 месяца назад,Поднято 3 дня назад,472,от агента,"монолитный, 2019 г.",5 этаж из 5,,38 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Срочно 🎉🎉🎉
Последняя квартира по горящей цене 🔥🔥🔥
✔️1-ком. квартира 
✔️СК «Ихсан»
✔️Адрес: Западный автовокзал, ул. Харьковская - пересекает ул. Кудрука
✔️В абсолютно новом доме
✔️Площадь - 38 м2
✔️Квартира под ПСО, свободной планировки
✔️Коммуникации центральные
✔️Документы в порядке 
✔️Дом заселён, сдан в эксплуатацию
———————————
Цена: 2️⃣3️⃣.0️⃣0️⃣0️⃣$
———————————
📞0700740445
📞0999792077
","""42.8873""","""74.5563""",https://www.house.kg/details/36806185ff3e12d7f9fb2-15491870,
"Дом, 3-комн., 65 м2","Бишкек,  ул.Алыкулова",$ 36 000,3 052 800 сом,$ 554/м2,46 966 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,675,от собственника,"кирпичный, 2018 г.",,1,"65 м2, жилая: 45 м2, кухня: 18 м2",,,на твердом топливе,хорошее,нет,,,,,,,,центральная,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 3к.дом. с Новопавловка. район 42 школы. Участок 3 5 сот. Площадь дома 65м2. Кирпичный новый, санузел внутри дома. Канализация центральная, свет и газ есть.
Недалеко от главной трассы. Рядом школа 42. По ул. Алыкулова. Троллейбусная остановка.
Очень развитая инфраструктура.
Цена $38000
0557657110
0705657110
0775657110
","""42.8696""","""74.5076""",https://www.house.kg/details/79332316006f9cbe0dea1-28142960,
"2-комн. кв., 124 м2",Бишкек,$ 135 000,11 448 000 сом,$ 1 089/м2,92 323 сом/м2,Добавлено 1 год назад,Поднято 3 дня назад,1154,от собственника,кирпичный,10 этаж из 11,,124 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2 комн.кв.студию. В центре. По проспекту Чуй/Чынгыза Айтматова (Мира). Этаж 10/11технический. Площадь 124м2. С дизайнерским ремонтом и интерьером из Италии в стиле модерн. В санузле джакузи, сауна. Все коммуникации в доме центральные + в квартире автономное электро. Шикарный панорамный вид из окон на восток, юг, север. Вся техника в подарок. Подземный и наземный паркинг. Закрытый охраняемый двор. Детская площадка. Очень развитая инфраструктура.
Цена 135000
0557657110
0775657110
0705657110
","""42.8775""","""74.5897""",https://www.house.kg/details/687855e4f8b57329895-16171534,
"Дом, 4-комн., 185 м2","Бишкек, Арча-Бешик ж/м, чортекова ахунбаева",$ 90 000,7 632 000 сом,$ 486/м2,41 254 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,390,от агента,"кирпичный, 2020 г.",,2,"185 м2, жилая: 135 м2",,,смешанное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 5ком.дом. В центре ж/м Арча-Бешик. Площадь185м2. Участок 4сот. Дом новый. С хорошим евроремонтом. Два санузла. Все коммуникации центральные. Отопление 3 вида. Подвал жилой. Есть очоккана. Двор на 2 авто. 
Цена $100 000
0705657110
0775657110
0557657110
","""42.8436""","""74.5434""",https://www.house.kg/details/506699260102b812c3178-62093322,
"Коммерческая недвижимость, 1000 м2","Бишкек, 5 м-н",$ 285 000,24 168 000 сом,$ 285/м2,24 168 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,390,от агента,каркасно-щитовой,,1,1000 м2,9 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаём действующий бизнес: спортивный зал ⛹🏻‍♂️🤸🏻‍♀️🤼‍♀️ в 5 мкр. Ресторан "" Барчын""
Зал расположен на 9 сотках
Размер: 46 ×20 м
Высота потолка : 7.5м
Отопление: калориферы по 18 кВт и дополнительно 2 пушки.
Промышленные кондиционеры
В спорт зале имеются 2 раздевалки,  санузел.
Пол дерево 🌳 
Каркас построен из российского метала 100×100 толщина 2.5мм
Утепление: не горючий пенопласт, стены 10 см, потолок 5 см
Зеленая книга 📗,  продлеваем каждые 5 лет без проблем.
Ежемесячный доход 300.000 сом
Цена: 285.000$
Все интересующие вопросы по телефону
0700740445
0999792077
","""42.8319""","""74.6257""",https://www.house.kg/details/75407585ffd4cfc244cb3-63562276,
"3-комн. кв., 100 м2","Бишкек, 12 м-н",$ 64 000,5 427 200 сом,$ 640/м2,54 272 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,378,от агента,панельный,4 этаж из 9,,100 м2,,106 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю  2кв.с сушилкой. В 12 мкр. 106 серия. Этаж 4/9.Общая площадь 99м2. Утепленные 2 лоджии, не угловая, окна все пластиковые , бронированная дверь .  Рядом школы, детские сады, ДК, АУЦА, магазины Народный, Фрунзе,  Арзан, конечная остановка маршрутных автобусов. Сдан в эксплуатацию с техпаспортом. Застройщик СК Шерой ( Азат курулуш)

 
Цена $64000

☎️0557657110
☎️0705657110
☎️0775657110
","""42.8126""","""74.6408""",https://www.house.kg/details/8811295600db6b2588443-78707044,
"Дом, 4-комн., 100 м2",Бишкек,$ 58 000,4 918 400 сом,$ 580/м2,49 184 сом/м2,Добавлено 4 месяца назад,Поднято 3 дня назад,675,от агента,кирпичный,,1,100 м2,5.5 соток,,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
❗❗❗ Срочно ❗❗❗ 
🔹️ Продаем  дом 🏠 
🔹️ 100м2
🔹 Район Аламединского рынка 
🔹 участок 5.5 сотки
фактически 7.8 сотки
🔹 4 комнаты + кухня+  санузел
🔹 на участке большая времянка 41.3м2
🔹 2 хоз.постройки 30.2м2
🔹 погреб 4м2
🔹 все центральные коммуникации 
🔹 состояние хорошее 👍 
---------------------------------------
Цена : 58.000💵
---------------------------------------
Все вопросы по телефону 
 📲
","""42.8881""","""74.642""",https://www.house.kg/details/99619775fc9b3918aafc8-15668967,
"Дом, 4-комн., 80 м2",Бишкек,$ 40 000,3 392 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 3 месяца назад,Поднято 3 дня назад,892,от агента,кирпичный,,1,80 м2,,,на газе,,,,,,,,,,,,,,,,,,,,есть,есть,,,"""42.8514""","""74.6169""",https://www.house.kg/details/19237535fdcbf9c12df13-31745386,
"2-комн. кв., 59 м2",Бишкек,$ 58 500,4 960 800 сом,$ 992/м2,84 081 сом/м2,Добавлено 16 дней назад,Поднято 3 дня назад,81,от собственника,кирпичный,6 этаж из 10,,59 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаём 2 комнатную квартиру 
☆ Адрес: Ахунбаева/Табалдиева
☆  6 этаж из 10
☆ Площадь: 59,6 м2
☆ СК ""Гарант Стиль Курулуш""
☆ ЖК ""Акын Ордо""
☆ Все коммуникации центральные
☆ тех.паспорт на руках.
☆ Санузел раздельный.
☆ Сделан новый ремонт в этом году.
☆ Вся новая мебель  ☆ бытовая техника в подарок.
Цена: 58.500$ 
Тел.0701543030
","""42.8453""","""74.5896""",https://www.house.kg/details/17885606047314a2f0313-69633433,
"Дом, 4-комн., 128 м2",Бишкек/Ул.Ахунбаева/Белорусская,$ 85 000,7 208 000 сом,$ 664/м2,56 313 сом/м2,Добавлено 5 месяцев назад,Поднято 3 дня назад,1145,от агента,кирпичный,,1,128 м2,5 соток,,на газе,,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,домофон,частично меблирована,,3 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             сауна,                                             гараж,                                             веранда,                                             3 фазы",есть,есть,,"

                                    Описание от продавца                            
Продается 4к.дом. Ул. Ахунбаева/Белорусская. Участок 4,5 сот. Площадь дома 128м2. Стены саман + кирпич. Высота потолков 3м. Кухня студийная 42м2. Со всеми удобствами. Центр.канализация. Отопление 3 вида. Санузел внутри, сауна. Двор крытый обложен брусчаткой.
Цена $85 000
","""42.8435""","""74.625""",https://www.house.kg/details/60995025f97b46ed89139-44450784,
