title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 82 м2","Бишкек, Орозбекова 2/3",$ 67 000,5 681 600 сом,$ 817/м2,69 288 сом/м2,Добавлено 2 месяца назад,Поднято 1 час назад,393,от собственника,монолитный,7 этаж из 10,,82 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3х.ком.кв.студия, площадью 82 м2 Орозбекова/Боконбаева в ЖК ""Чынара М""

 

- охраняемый двор

- лифт(Ю.Корея)

- район Дзержинки

 

 

 

 

цена 67000$

 

тел. 0778 21-30-88
        0500 21 30 88
","""42.8649""","""74.6028""",https://www.house.kg/details/9233838600e5933551290-63985105,
"3-комн. кв., 68 м2","Бишкек, район Московской-Уметалиева",$ 77 000,6 529 600 сом,$ 1 132/м2,96 024 сом/м2,Добавлено 1 месяц назад,Поднято 1 час назад,389,от собственника,кирпичный,4 этаж из 5,,68 м2,,индивид. планировка,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 3-комнатную квартиру, район Московской-Уметалиева, за Ленинским РОВД. 4 этаж/5, кирпичный дом индивидуального проекта. Не угловая. Дорожного шума не слышно. Окна выходят на север и юг. Общая площадь 67,9 кв.м. + 2 застекленных балкона. Санузел раздельный. Квартира в хорошем состоянии. Центральные коммуникации все. Рядом с домом школы, детсады, супермаркеты, транспорт, кафе. $77000. Уместен торг 0 550 235 003
","""42.8713""","""74.5799""",https://www.house.kg/details/37263106021890f4dc5e9-95034399,
"2-комн. кв., 43 м2","Бишкек, 4 м-н, в 4 микрорайоне 6",$ 34 000,2 883 200 сом,$ 791/м2,67 051 сом/м2,Добавлено 2 месяца назад,Поднято 1 час назад,1087,от собственника,панельный,1 этаж из 4,,43 м2,,104 серия,центральное,,,проводной,,,металлическая,паркинг,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продаю 2-ком.квартиру в 4 микрорайоне, дом 6, 104 серия.

Тихий спальный район. Просторный двор для парковки авто.

Рядом садики, школы, магазины, Ортосайский рынок, транспорт.

1 этаж/4. На этаже 3 квартиры. Не угловая. Очень теплая. На окнах решетки.

Цена 34000 долларов США. Торг уместен. Обмена нет, только продажа! 0 550 235 003
","""42.8385""","""74.6244""",https://www.house.kg/details/53989455fff39e0c5e024-48915798,
"2-комн. кв., 78 м2","Бишкек, ЖК во французском стиле «Гранвиль» (Имарат строй)",$ 75 000,6 360 000 сом,$ 962/м2,81 538 сом/м2,Добавлено 4 месяца назад,Поднято 1 час назад,982,от собственника,"кирпичный, 2020 г.",6 этаж из 14,,78 м2,,элитка,центральное,под самоотделку (псо),,,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 2-комнатную квартиру в элитном жилом комплексе премиум класса во французском стиле «Гранвиль». Строительная компания «Имарат Строй». Жилкомплекс находится на пересечении улиц Орозбекова и Чуйкова, между улицами Боконбаева и Линейной (Туголбай-Ата). Сдан под самоотделку (уже можно начинать ремонт), сдача в эксплуатацию декабрь 2020г.

Количество этажей: 14. Квартира на 6 этаже. Площадь 78,74 м2. Количество подъездов: 2.

Материалы: железобетонный каркас, заполнение — кирпич. Отделка фасада: натуральный камень — сары таш.

Квартиры оснащены:

· Центральным отоплением;
· Природным газом;
· Горячим и холодным водоснабжением;
· Алюминиевые панорамные витражи;
· Домофонами;
· Бесшумными скоростными лифтами;
· Кабельным телевидением;
· Высокоскоростным интернетом в каждой квартире.
Жилой дом также включает:

· Удобно спланированный внутренний двор с гостевой автостоянкой;
· Подземный паркинг;
· Вестибюль, консьерж-службу;
· Импортную детскую игровую площадку;
· 3-х уровневую систему безопасности.

Цена квартиры 75 000 долларов США - торг уместен.

Просьба звонить по телефону: 0 550 235 003
","""42.8656""","""74.6019""",https://www.house.kg/details/21953385fb6ac669778d1-62497919,
"2-комн. кв., 40 м2","Бишкек, элитный жилкомплекс Лондон Токомбаева 9/район Асанбай",$ 50 000,4 240 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 6 месяцев назад,Поднято 1 час назад,2773,от собственника,"кирпичный, 2019 г.",4 этаж из 10,,40 м2,,элитка,,евроремонт,,проводной,,,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 2-комнатную в элитном жилкомплексе Лондон, район Асанбай, улица Токомбаева (Южная магистраль) №9.

Застройщик Smart Development.

Комплекс с круглосуточной охраной, видеонаблюдением, паркингом (гостевым и подземным), детской площадкой, ""зеленой зоной"" с ландшафтным дизайном территории.

4 этаж 10-этажного кирпичного дома. Лифт скоростной. Площадь квартиры 40 м2 (студия).

Свежий, качественный евроремонт. Полы ламинат. Металлопластиковые окна (отличная шумоизоляция и качество).

Коммуникации центральные (газ уже подключают). Отопление экономичное.

Мебель и бытовая техника (стиральная машинка-автомат, пылесос, кондиционер, ТВ и т.п.) - всё остается.

Есть кладовая в цоколе дома. Цена за квартиру $50000 (с кладовой $53000). Агентствам - не беспокоить! 0 550 23 50 03
","""42.8151""","""74.6272""",https://www.house.kg/details/76412855f74db9ecac459-33952965,
"3-комн. кв., 61 м2","Бишкек, Токтогула 211/Уметалиева (Свердлова), кубик Энергетиков",$ 63 000,5 342 400 сом,$ 1 033/м2,87 580 сом/м2,Добавлено 6 месяцев назад,Поднято 1 час назад,1981,от собственника,кирпичный,2 этаж из 5,,61 м2,,индивид. планировка,центральное,хорошее,,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,,,,частично меблирована,паркет,,,,,,"

                                    Описание от продавца                            
Продаётся 3-комнатная квартира, улица Токтогула, дом 211, пересекает улица Уметалиева (Свердлова), кубик Энергетиков.
Дом кирпичный, индивидуальный проект. 2 этаж/5. Общая площадь 61 м2. 2 большие лоджии. Санузел раздельный. Большая кухня. Квартира в хорошем состоянии. Зимой очень теплая.
Цена: 63 тысячи долларов. Торг уместен! 0 550 23 50 03
","""42.8734""","""74.5817""",https://www.house.kg/details/55319965f6f968343e027-59726442,
"2-комн. кв., 104 м2","Бишкек, Байтик баатыра 17/2/Медерова",$ 87 000,7 377 600 сом,$ 837/м2,70 938 сом/м2,Добавлено 10 месяцев назад,Поднято 1 час назад,2684,от собственника,"кирпичный, 2011 г.",3 этаж из 10,,104 м2,,элитка,центральное,евроремонт,,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю элитную 2-комнатную квартиру, Байтик баатыра 17/2, пересекает Медерова.
Жилкомплекс огорожен. Круглосуточная, надёжная охрана + видеонаблюдение. Паркинг. Детская площадка.
Дом сдан в эксплуатацию в 2011 году. Все коммуникации центральные. 3 этаж 10-этажного кирпичного дома.
Не угловая. На площадке по 2 квартиры. Лифт скоростной, бесшумный.
Окна квартиры выходят на север и юг (на проезжую часть окна не выходят, шума в квартире абсолютно не слышно).
104 м2 общая площадь квартиры. Состояние отличное! Большие комнаты. 2 санузла. Есть лоджия/мини-комната.
Полы ламинат. На стенах обои. Потолки (высокие) гипсокартон.
Мебель остаётся полностью. Цена 87 тысяч долларов США - небольшой торг.
Без посредников! Заинтересованным просьба обращаться по телефону: 0550 23 50 03
","""42.8509""","""74.6101""",https://www.house.kg/details/84521485ee126fae174a1-08215470,
"2-комн. кв., 70 м2","Бишкек, 7 м-н, 7 микрорайон 53/рядом с г/м ""Глобус""",$ 62 000,5 257 600 сом,$ 886/м2,75 109 сом/м2,Добавлено 26 дней назад,Поднято 1 час назад,359,от собственника,"кирпичный, 2012 г.",2 этаж из 10,,70 м2,,элитка,центральное,хорошее,,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю элитную 2-комнатную квартиру, 7 микрорайон, дом 53, рядом с г/м ""Глобус"" (второй дом от Южной магистрали).

Кирпичный дом, построен в 2012 году. Квартира очень теплая. Центральное отопление, газ. 2 этаж/10.

Площадь 57,7 м2 (с учетом двух лоджий = 70 м2). Зал 18,2 м2; кухня 12 м2; спальня 16,4; прихожая 5,5 м2.

Потолки 3 м. Отличный ремонт - только зайти и жить :). Раздельный санузел.

Прошу $62000 (мебель и бытовая техника по договоренности). Документы в порядке! № 0 555 47 05 07
","""42.8249""","""74.6165""",https://www.house.kg/details/9133247603ab14f539d18-20078128,
"3-комн. кв., 82 м2","Бишкек, Орозбекова 2/3",$ 67 000,5 681 600 сом,$ 817/м2,69 288 сом/м2,Добавлено 2 месяца назад,Поднято 1 час назад,395,от собственника,монолитный,7 этаж из 10,,82 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3х.ком.кв.студия, площадью 82 м2 Орозбекова/Боконбаева в ЖК ""Чынара М""

 

- охраняемый двор

- лифт(Ю.Корея)

- район Дзержинки

 

 

 

 

цена 67000$

 

тел. 0778 21-30-88
        0500 21 30 88
","""42.8649""","""74.6028""",https://www.house.kg/details/9233838600e5933551290-63985105,
"3-комн. кв., 111 м2","Бишкек, проспект Чынгыза Айтматова (Мира)/район Политеха, отеля Ак-Кеме",$ 85 000,7 208 000 сом,$ 766/м2,64 937 сом/м2,Добавлено 24 часа назад,Поднято 1 час назад,34,от собственника,"кирпичный, 2014 г.",4 этаж из 7,,111 м2,,элитка,,,,проводной,раздельный,лоджия,металлическая,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю 3-комнатную квартиру в элитном доме, район Политеха, отеля Ак-Кеме, по проспекту Чынгыза Айтматова, 95/4, пересекает улица Ажибек Баатыра (бывшая Аэропортинская). Отличный, тихий район. Рядом парки Здоровья, Ынтымак, центры отдыха, торговые центры, супермаркеты ""Фрунзе"" и ""Народный"", школа, садик, мини-рынок, транспорт.

В квартире свежий ремонт. Кирпичный дом, построен и сдан в эксплуатацию в 2014 году (техпаспорт на руках), огорожен.

Заселён на 100%. Застройщик строительная компания Сунтар-Бишкек. Есть детская площадка. Скоростной, бесшумный лифт.

Коммуникации центральные, в том числе газ. Отопление экономичное (газовое - котел производства Россия; в зимнее время за месяц выходит не более 1000 сом при температуре 25-28 градусов).

На каждом этаже всего по 2 квартиры. Квартира на 4 этаже/7. Общая площадь 111 кв.м. 3 лоджии.

Большие комнаты, просторные прихожая и коридор. Можно добавить еще один санузел. Качественный ремонт. Частично мебель и бытовая техника (что есть на фото) останутся новым хозяевам.

Цена 85000 долларов - торг уместен! Продаю в связи с необходимостью! Без посредников! Тел. 0 995 03 08 20
","""42.8392""","""74.583""",https://www.house.kg/details/2845853605b773e49b3a3-01135550,
"Дом, 4-комн., 104 м2","Бишкек, микрорайон Газгородок",$ 82 000,6 953 600 сом,$ 788/м2,66 862 сом/м2,Добавлено 11 дней назад,Поднято 1 час назад,122,от собственника,кирпичный,,,104 м2,7 соток,,смешанное,хорошее,есть,проводной,,,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю кирпичный дом, микрорайон Газгородок. Отличный, тихий район. Рядом множество магазинов, школа, детсад, транспорт.

104 кв.м. Толщина стен 2-2,5 кирпича. Утеплен пеноплексом. Ремонт сделан для себя в 2020 году.

Зал, 3 спальни, кухня, столовая, санузел раздельный (в доме), коридор, прихожая.

Фирменные обои. В санузле кафель производства Испания, в душевой - Россия.

Отопление газовое, электрическое (3 фазы) и твердое топливо + теплый пол в прихожей, на кухни, в санузле и душевой.

Участок 7 соток (Красная книга). Большой навес. Место для авто на 3-4 машины. Во дворе и за домом новая брусчатка.

Есть баня. Складское помещение. Курятник. Сад-огород.

Дом абсолютно не требует никаких вложений!

Срочная цена 82 000 долларов США - торг при осмотре.

Мебель входит в цену! Без посредников! Просьба звонить по телефону: 0 557 57 11 07
","""42.8809""","""74.5483""",https://www.house.kg/details/7935035604e35473cca11-98796105,
"2-комн. кв., 70 м2","Бишкек, 7 м-н, 7 микрорайон 53/рядом с г/м ""Глобус""",$ 62 000,5 257 600 сом,$ 886/м2,75 109 сом/м2,Добавлено 26 дней назад,Поднято 1 час назад,361,от собственника,"кирпичный, 2012 г.",2 этаж из 10,,70 м2,,элитка,центральное,хорошее,,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю элитную 2-комнатную квартиру, 7 микрорайон, дом 53, рядом с г/м ""Глобус"" (второй дом от Южной магистрали).

Кирпичный дом, построен в 2012 году. Квартира очень теплая. Центральное отопление, газ. 2 этаж/10.

Площадь 57,7 м2 (с учетом двух лоджий = 70 м2). Зал 18,2 м2; кухня 12 м2; спальня 16,4; прихожая 5,5 м2.

Потолки 3 м. Отличный ремонт - только зайти и жить :). Раздельный санузел.

Прошу $62000 (мебель и бытовая техника по договоренности). Документы в порядке! № 0 555 47 05 07
","""42.8249""","""74.6165""",https://www.house.kg/details/9133247603ab14f539d18-20078128,
"3-комн. кв., 82 м2","Бишкек, Орозбекова 2/3",$ 67 000,5 681 600 сом,$ 817/м2,69 288 сом/м2,Добавлено 2 месяца назад,Поднято 1 час назад,397,от собственника,монолитный,7 этаж из 10,,82 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3х.ком.кв.студия, площадью 82 м2 Орозбекова/Боконбаева в ЖК ""Чынара М""

 

- охраняемый двор

- лифт(Ю.Корея)

- район Дзержинки

 

 

 

 

цена 67000$

 

тел. 0778 21-30-88
        0500 21 30 88
","""42.8649""","""74.6028""",https://www.house.kg/details/9233838600e5933551290-63985105,
"3-комн. кв., 111 м2","Бишкек, проспект Чынгыза Айтматова (Мира)/район Политеха, отеля Ак-Кеме",$ 85 000,7 208 000 сом,$ 766/м2,64 937 сом/м2,Добавлено 24 часа назад,Поднято 1 час назад,36,от собственника,"кирпичный, 2014 г.",4 этаж из 7,,111 м2,,элитка,,,,проводной,раздельный,лоджия,металлическая,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю 3-комнатную квартиру в элитном доме, район Политеха, отеля Ак-Кеме, по проспекту Чынгыза Айтматова, 95/4, пересекает улица Ажибек Баатыра (бывшая Аэропортинская). Отличный, тихий район. Рядом парки Здоровья, Ынтымак, центры отдыха, торговые центры, супермаркеты ""Фрунзе"" и ""Народный"", школа, садик, мини-рынок, транспорт.

В квартире свежий ремонт. Кирпичный дом, построен и сдан в эксплуатацию в 2014 году (техпаспорт на руках), огорожен.

Заселён на 100%. Застройщик строительная компания Сунтар-Бишкек. Есть детская площадка. Скоростной, бесшумный лифт.

Коммуникации центральные, в том числе газ. Отопление экономичное (газовое - котел производства Россия; в зимнее время за месяц выходит не более 1000 сом при температуре 25-28 градусов).

На каждом этаже всего по 2 квартиры. Квартира на 4 этаже/7. Общая площадь 111 кв.м. 3 лоджии.

Большие комнаты, просторные прихожая и коридор. Можно добавить еще один санузел. Качественный ремонт. Частично мебель и бытовая техника (что есть на фото) останутся новым хозяевам.

Цена 85000 долларов - торг уместен! Продаю в связи с необходимостью! Без посредников! Тел. 0 995 03 08 20
","""42.8392""","""74.583""",https://www.house.kg/details/2845853605b773e49b3a3-01135550,
"Дом, 4-комн., 104 м2","Бишкек, микрорайон Газгородок",$ 82 000,6 953 600 сом,$ 788/м2,66 862 сом/м2,Добавлено 11 дней назад,Поднято 1 час назад,124,от собственника,кирпичный,,,104 м2,7 соток,,смешанное,хорошее,есть,проводной,,,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю кирпичный дом, микрорайон Газгородок. Отличный, тихий район. Рядом множество магазинов, школа, детсад, транспорт.

104 кв.м. Толщина стен 2-2,5 кирпича. Утеплен пеноплексом. Ремонт сделан для себя в 2020 году.

Зал, 3 спальни, кухня, столовая, санузел раздельный (в доме), коридор, прихожая.

Фирменные обои. В санузле кафель производства Испания, в душевой - Россия.

Отопление газовое, электрическое (3 фазы) и твердое топливо + теплый пол в прихожей, на кухни, в санузле и душевой.

Участок 7 соток (Красная книга). Большой навес. Место для авто на 3-4 машины. Во дворе и за домом новая брусчатка.

Есть баня. Складское помещение. Курятник. Сад-огород.

Дом абсолютно не требует никаких вложений!

Срочная цена 82 000 долларов США - торг при осмотре.

Мебель входит в цену! Без посредников! Просьба звонить по телефону: 0 557 57 11 07
","""42.8809""","""74.5483""",https://www.house.kg/details/7935035604e35473cca11-98796105,
"1-комн. кв., 30 м2","Бишкек, Лущихина 68/Тимура Фрунзе, район Авиационного училища, завода Кока-Кола",$ 24 500,2 077 600 сом,$ 817/м2,69 253 сом/м2,Добавлено 20 дней назад,Поднято 1 час назад,370,от собственника,кирпичный,1 этаж из 3,,30 м2,,хрущевка,центральное,хорошее,,проводной,,,бронированная,,,,,,,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продаю 1-комнатную квартиру, Лущихина (асфальтирована)-Тимура Фрунзе, район Авиационного училища, завода Кока-Кола. 30 м2. 1 этаж из 3. Очень теплая, сухая и светлая! Дом кирпичный. В квартире уличного шума не слышно. Окна выходят на восток и юг. Квартира после капитального ремонта: новые обои, линолеум, заменена полностью сантехника, ванная чугунная (отреставрирована), электрика. Есть погреб и палисадник. Все коммуникации центральные, в том числе отопление и газ. Цена $24500 (торг уместен). Документы на квартиру в полном порядке. 0 550 77 11 38
","""42.8597""","""74.5328""",https://www.house.kg/details/38098156042834d848074-25483379,
"3-комн. кв., 78 м2","Бишкек, Сыдыкова 256/район Уметалиева-Токтогула",$ 65 000,5 512 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 1 месяц назад,Поднято 1 час назад,411,от собственника,кирпичный,1 этаж из 5,,78 м2,,индивид. планировка,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю отличную 3-комнатную квартиру: район Уметалиева-Токтогула, Сыдыкова 256.

Просторный, ухоженный, ""зеленый"", тихий двор с большой детской площадкой.

В шаговой доступности расположены школы, детсады, кафе, супермаркеты, мини-рынок, транспорт.

Уличного шума в квартире не слышно. Индивидуальный проект, кирпичный дом (толщина стен 2,5 кирпича). Квартира очень теплая и сухая! Не угловая. 1 этаж/5. Общая площадь квартиры 78 м2.

3 утепленные лоджии из зала, кухни и спальни. Санузел раздельный. Квартира в хорошем состоянии.

Продаем в связи с необходимостью. Запрашиваемая цена 65 тысяч долларов. 0550880035
","""42.8743""","""74.5805""",https://www.house.kg/details/752379260255c217793d9-90038175,
"2-комн. кв., 49 м2","Бишкек, микрорайон Юг-2/район Вефа-центра",$ 42 000,3 561 600 сом,$ 857/м2,72 686 сом/м2,Добавлено 3 месяца назад,Поднято 1 час назад,648,от собственника,панельный,9 этаж из 9,,49 м2,,105 серия,центральное,,,проводной,раздельный,лоджия,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2-комнатную квартиру, микрорайон Юг-2, район Вефа-центра, 105 серии, 9 этаж/9, не угловая, теплая квартира, 49 м2, большая кухня, 2 лоджии из зала и кухни, цена $42000 (торг уместен), 0550880035
","""42.8603""","""74.6081""",https://www.house.kg/details/92241745ff8a4129907f3-14922702,
"3-комн. кв., 88 м2","Бишкек, на пересечении улиц Токтогула-Тоголок Молдо/(над ""Бубликом"" и ""Mia Home"")",$ 92 000,7 801 600 сом,$ 1 045/м2,88 655 сом/м2,Добавлено 3 месяца назад,Поднято 1 час назад,1162,от собственника,"кирпичный, 2015 г.",5 этаж из 10,,88 м2,,элитка,центральное,евроремонт,,проводной,2 с/у и более,,бронированная,паркинг,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю элитную 3-ком.кв. в золотом квадрате: на пересечении улиц Токтогула-Тоголок Молдо (над ""Бубликом"" и ""Mia Home"").
Кирпичный жилкомплекс с охраной, видеонаблюдение, паркингом и детской площадкой.
Год постройки 2015. Стройкомпания Юнис-Курулуш. 5 этаж/10. Не угловая.
Площадь квартиры 88 кв.м. 2 санузла. Ремонт и мебель сделаны для себя. Окна пластиковые.
Полы ламинат. Центр/коммуникации все + газ. Цена $92000. Б/П. 0 550 880 035
","""42.8732""","""74.5962""",https://www.house.kg/details/1467185fe23ca2946263-95934095,
"Дом, 3-комн., 59 м2","Бишкек,  улица Атбашинская (асфальтирована), район Молодой Гвардии-Жибек Жолу",$ 48 000,4 070 400 сом,$ 814/м2,68 990 сом/м2,Добавлено 4 месяца назад,Поднято 1 час назад,2301,от собственника,кирпичный,,,59 м2,3.5 соток,,смешанное,хорошее,,проводной,2 с/у и более,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продаю уютные полдома 59 кв.м., после ремонта, 3 комнаты, кухня, прихожая, санузел с ванной-бассейном. Отопление газовое (экономичный котел Tansu) и уголь. Центральная канализация проходит рядом. Участок 3,5 сотки по Красной книге. Большой двор с навесом для 4 легковых авто (вмещается три ЗИЛа). Есть летняя кухня, баня, навес для топчана, огород, вольер для собаки. Район тихий. Адрес: улица Атбашинская (асфальтирована), район Молодой Гвардии-Жибек Жолу. Запрашиваемая цена 48 тысяч долларов (торг). № 0 550 880 035
","""42.8858""","""74.5776""",https://www.house.kg/details/71891025fca7c976bcc72-56427215,
"1-комн. кв., 51 м2","Бишкек, Асанбай м-н, ЖК Асанбай Ордо (Итальянский квартал)/Токомбаева-Сухэ Батора",$ 40 800,3 459 840 сом,$ 800/м2,67 840 сом/м2,Добавлено 8 месяцев назад,Поднято 1 час назад,2321,от собственника,"монолитный, 2021 г.",4 этаж из 8,,51 м2,,элитка,центральное,под самоотделку (псо),,,,лоджия,бронированная,паркинг,,,,,,,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",,,3 м.,"пластиковые окна,                                             улучшенная,                                             неугловая",,,,"

                                    Описание от продавца                            
Продаются две 1-комнатные квартиры в ЖК Асанбай Ордо (Итальянский квартал) - Токомбаева-Сухэ Батора, за парком Асанбай.

На 3 этаже (51,5 м2) и на 4 этаже (46,2 м2) в 1-м блоке. Сдача под самоотделку сентябрь-октябрь 2020 года.

Высота потолков 3 метра. Квартиры с лоджиями.

Стоимость 1 м2 = 800 долларов США. № телефона 0 550 880 035

Асанбай Ордо - это жилой комплекс комфорт-класса с характеристиками жилья премиум-класса.

В доме с фасадом из травертина есть высокие потолки, просторные окна, террасы и роскошные виды на горы.

В шаговой доступности находятся: парк Асанбай; гипермаркет Глобус; супермаркет ""Народный"" и т.п.

Центральные коммуникации: водоснабжение, отопление, газоснабжение, канализация.

Дополнительные особенности ЖК:
охраняемая территория;
беговая дорожка;
мини-футбольное поле;
спортивная зона;
благоустроенный двор;
детская площадка с резиновым покрытием.
","""42.8188""","""74.6162""",https://www.house.kg/details/61942335f18b9c7275393-49212152,
"3-комн. кв., 88 м2","Бишкек, на пересечении улиц Токтогула-Тоголок Молдо/(над ""Бубликом"" и ""Mia Home"")",$ 92 000,7 801 600 сом,$ 1 045/м2,88 655 сом/м2,Добавлено 3 месяца назад,Поднято 2 часа назад,1164,от собственника,"кирпичный, 2015 г.",5 этаж из 10,,88 м2,,элитка,центральное,евроремонт,,проводной,2 с/у и более,,бронированная,паркинг,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю элитную 3-ком.кв. в золотом квадрате: на пересечении улиц Токтогула-Тоголок Молдо (над ""Бубликом"" и ""Mia Home"").
Кирпичный жилкомплекс с охраной, видеонаблюдение, паркингом и детской площадкой.
Год постройки 2015. Стройкомпания Юнис-Курулуш. 5 этаж/10. Не угловая.
Площадь квартиры 88 кв.м. 2 санузла. Ремонт и мебель сделаны для себя. Окна пластиковые.
Полы ламинат. Центр/коммуникации все + газ. Цена $92000. Б/П. 0 550 880 035
","""42.8732""","""74.5962""",https://www.house.kg/details/1467185fe23ca2946263-95934095,
"Дом, 3-комн., 59 м2","Бишкек,  улица Атбашинская (асфальтирована), район Молодой Гвардии-Жибек Жолу",$ 48 000,4 070 400 сом,$ 814/м2,68 990 сом/м2,Добавлено 4 месяца назад,Поднято 2 часа назад,2303,от собственника,кирпичный,,,59 м2,3.5 соток,,смешанное,хорошее,,проводной,2 с/у и более,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продаю уютные полдома 59 кв.м., после ремонта, 3 комнаты, кухня, прихожая, санузел с ванной-бассейном. Отопление газовое (экономичный котел Tansu) и уголь. Центральная канализация проходит рядом. Участок 3,5 сотки по Красной книге. Большой двор с навесом для 4 легковых авто (вмещается три ЗИЛа). Есть летняя кухня, баня, навес для топчана, огород, вольер для собаки. Район тихий. Адрес: улица Атбашинская (асфальтирована), район Молодой Гвардии-Жибек Жолу. Запрашиваемая цена 48 тысяч долларов (торг). № 0 550 880 035
","""42.8858""","""74.5776""",https://www.house.kg/details/71891025fca7c976bcc72-56427215,
"1-комн. кв., 51 м2","Бишкек, Асанбай м-н, ЖК Асанбай Ордо (Итальянский квартал)/Токомбаева-Сухэ Батора",$ 40 800,3 459 840 сом,$ 800/м2,67 840 сом/м2,Добавлено 8 месяцев назад,Поднято 2 часа назад,2323,от собственника,"монолитный, 2021 г.",4 этаж из 8,,51 м2,,элитка,центральное,под самоотделку (псо),,,,лоджия,бронированная,паркинг,,,,,,,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",,,3 м.,"пластиковые окна,                                             улучшенная,                                             неугловая",,,,"

                                    Описание от продавца                            
Продаются две 1-комнатные квартиры в ЖК Асанбай Ордо (Итальянский квартал) - Токомбаева-Сухэ Батора, за парком Асанбай.

На 3 этаже (51,5 м2) и на 4 этаже (46,2 м2) в 1-м блоке. Сдача под самоотделку сентябрь-октябрь 2020 года.

Высота потолков 3 метра. Квартиры с лоджиями.

Стоимость 1 м2 = 800 долларов США. № телефона 0 550 880 035

Асанбай Ордо - это жилой комплекс комфорт-класса с характеристиками жилья премиум-класса.

В доме с фасадом из травертина есть высокие потолки, просторные окна, террасы и роскошные виды на горы.

В шаговой доступности находятся: парк Асанбай; гипермаркет Глобус; супермаркет ""Народный"" и т.п.

Центральные коммуникации: водоснабжение, отопление, газоснабжение, канализация.

Дополнительные особенности ЖК:
охраняемая территория;
беговая дорожка;
мини-футбольное поле;
спортивная зона;
благоустроенный двор;
детская площадка с резиновым покрытием.
","""42.8188""","""74.6162""",https://www.house.kg/details/61942335f18b9c7275393-49212152,
"Дом, 6 и более комнат, 500 м2","Бишкек, Рабочий Городок",$ 370 000,31 376 000 сом,$ 740/м2,62 752 сом/м2,Добавлено 10 месяцев назад,Поднято 2 часа назад,973,от собственника,"кирпичный, 2018 г.",,2,"500 м2, жилая: 450 м2, кухня: 50 м2",10 соток,,на газе,евроремонт,возможно подключение,оптика,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,полностью меблирована,ламинат,2.8 м.,,есть,есть,рассмотрю варианты,,"""42.8634""","""74.5722""",https://www.house.kg/details/93431595ed53f1adca064-63663526,
