title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"Дом, 5-комн., 130 м2",Бишкек/Веселая/Муса Джалила,$ 67 000,5 681 600 сом,$ 515/м2,43 705 сом/м2,Добавлено 10 месяцев назад,Поднято 1 день назад,1086,от агента,кирпичный,,1,130 м2,6 соток,,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается дом ул.Муса Жалила/Веселая, 130м2, 5к+кух+с/у+кор, хозпостр., 6с. гараж, газ вода свет, сост. норм., кирпич, цена 67000$
","""42.8863""","""74.6496""",https://www.house.kg/details/44546905ed1ee1b671659-69914085,
"2-комн. кв., 44 м2","Бишкек, 4мкр/Донецкая",$ 35 000,2 968 000 сом,$ 795/м2,67 455 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,2277,от агента,"панельный, 1975 г.",3 этаж из 4,,"44 м2, жилая: 32 м2, кухня: 6 м2",,104 серия улучшенная,центральное,требует ремонта,,,совмещенный,балкон,деревянная,,,,,,,магистральный,,домофон,пустая,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
4мкр возле 17шк. 3/4 без ремонта мебель 35,000$ запрашиваемая цена. Торг при осмотре. 0556145586,0772630363 Наталья
","""42.8355""","""74.6285""",https://www.house.kg/details/5360655e3a8e103b19e1-18763257,
"1-комн. кв., 34 м2","Бишкек, Восток-5 м-н",$ 27 800,2 357 440 сом,$ 818/м2,69 336 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,130,от агента,"панельный, 1990 г.",1 этаж из 5,,34 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1к.кв. Восток-5, 1/5, 105с. угл. л/з, б/р, цена 27,8$
","""42.8744""","""74.6326""",https://www.house.kg/details/1761884603a79a5de81d3-74584419,
"2-комн. кв., 44 м2","Бишкек, Кок-Жар м-н",$ 30 800,2 611 840 сом,$ 700/м2,59 360 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,188,от агента,"панельный, 1988 г.",5 этаж из 5,,44 м2,,104 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2кв. по ул.Алматинке мкр.Кок-Жар 104с., н/у, к/изол., л/з, б/р, 5/5, цена 30.8$
","""42.8512""","""74.6332""",https://www.house.kg/details/6098809603a7a6b8f6d13-76443162,
"Дом, 4-комн., 170 м2","Бишкек, Ленинградская/Орозбекова",$ 67 000,5 681 600 сом,$ 394/м2,33 421 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,562,от агента,"кирпичный, 2010 г.",,2,"170 м2, жилая: 140 м2, кухня: 20 м2",3 соток,,,хорошее,,,,,,,,,,центральное водоснабжение,есть,магистральный,,,,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Орозбекова Ленинградская район 3с место для машины 2эт 2010 г.п. 170м2 Цена срочная 67$ торг разумный есть 0772630363,0556145586
","""42.8925""","""74.6027""",https://www.house.kg/details/95577616008195f9d3b83-82888634,
"3-комн. кв., 72 м2",Бишкек/Московская Т.молдо,$ 60 000,5 088 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,341,от агента,кирпичный,2 этаж из 3,,72 м2,,индивид. планировка,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3к.кв. ул.Московская/Т.Молдо 2/3, частично мебель, 72м2, инд. хор.сост.60$
","""42.8716""","""74.5952""",https://www.house.kg/details/91419025ffd1e257eca93-54496550,
"Дом, 3-комн., 60 м2","Бишкек, Фрунзе Кантемировская/Кантемировская",$ 45 000,3 816 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,598,от агента,кирпичный,,1,"60 м2, жилая: 48 м2, кухня: 10 м2",10 соток,,на газе,хорошее,,,,,,,,,,,есть,магистральный,,,,дерево,,"баня,                                             сад",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
По Кантемировской 10с с жилым домом 3к газ,свет вода в доме. Ц/к рядом проходит. Цена 45$ торг
","""42.8789""","""74.648""",https://www.house.kg/details/53253465ffbdf13799783-73616208,
"2-комн. кв., 70 м2","Бишкек, Ч.Атинская/Чуй/Ч.Атинская",$ 45 000,3 816 000 сом,$ 643/м2,54 514 сом/м2,Добавлено 5 месяцев назад,Поднято 1 день назад,716,от агента,"кирпичный, 2016 г.",1 этаж из 10,,70 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 2к.кв. элитка Чуй/Ч.Атинская(Академия МВД), 1/10, н/у, с ремонтом и мебелью, 70м2, все коммуникации, дом сдан, док-ты, цена 45$
","""42.8736""","""74.6764""",https://www.house.kg/details/66063135f919424055367-53390377,
"1-комн. кв., 53 м2",Бишкек/Исанова/Чокморова,$ 53 000,4 494 400 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 1 день назад,466,от агента,"кирпичный, 1990 г.",1 этаж из 5,,53 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1к.кв. ул.Исанова/Чокморова,  1/5, 2л/з, с ремонтом, 53м2, сост.отл. инд., можно под бизнес,  53$
","""42.8691""","""74.5909""",https://www.house.kg/details/44265465fd0718632a065-70003186,
"Дом, 5-комн., 130 м2",Бишкек/Веселая/Муса Джалила,$ 67 000,5 681 600 сом,$ 515/м2,43 705 сом/м2,Добавлено 10 месяцев назад,Поднято 1 день назад,1088,от агента,кирпичный,,1,130 м2,6 соток,,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается дом ул.Муса Жалила/Веселая, 130м2, 5к+кух+с/у+кор, хозпостр., 6с. гараж, газ вода свет, сост. норм., кирпич, цена 67000$
","""42.8863""","""74.6496""",https://www.house.kg/details/44546905ed1ee1b671659-69914085,
"2-комн. кв., 44 м2","Бишкек, 4мкр/Донецкая",$ 35 000,2 968 000 сом,$ 795/м2,67 455 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,2279,от агента,"панельный, 1975 г.",3 этаж из 4,,"44 м2, жилая: 32 м2, кухня: 6 м2",,104 серия улучшенная,центральное,требует ремонта,,,совмещенный,балкон,деревянная,,,,,,,магистральный,,домофон,пустая,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
4мкр возле 17шк. 3/4 без ремонта мебель 35,000$ запрашиваемая цена. Торг при осмотре. 0556145586,0772630363 Наталья
","""42.8355""","""74.6285""",https://www.house.kg/details/5360655e3a8e103b19e1-18763257,
"1-комн. кв., 34 м2","Бишкек, Восток-5 м-н",$ 27 800,2 357 440 сом,$ 818/м2,69 336 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,132,от агента,"панельный, 1990 г.",1 этаж из 5,,34 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1к.кв. Восток-5, 1/5, 105с. угл. л/з, б/р, цена 27,8$
","""42.8744""","""74.6326""",https://www.house.kg/details/1761884603a79a5de81d3-74584419,
"2-комн. кв., 44 м2","Бишкек, Кок-Жар м-н",$ 30 800,2 611 840 сом,$ 700/м2,59 360 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,190,от агента,"панельный, 1988 г.",5 этаж из 5,,44 м2,,104 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2кв. по ул.Алматинке мкр.Кок-Жар 104с., н/у, к/изол., л/з, б/р, 5/5, цена 30.8$
","""42.8512""","""74.6332""",https://www.house.kg/details/6098809603a7a6b8f6d13-76443162,
"Дом, 4-комн., 170 м2","Бишкек, Ленинградская/Орозбекова",$ 67 000,5 681 600 сом,$ 394/м2,33 421 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,564,от агента,"кирпичный, 2010 г.",,2,"170 м2, жилая: 140 м2, кухня: 20 м2",3 соток,,,хорошее,,,,,,,,,,центральное водоснабжение,есть,магистральный,,,,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Орозбекова Ленинградская район 3с место для машины 2эт 2010 г.п. 170м2 Цена срочная 67$ торг разумный есть 0772630363,0556145586
","""42.8925""","""74.6027""",https://www.house.kg/details/95577616008195f9d3b83-82888634,
"3-комн. кв., 72 м2",Бишкек/Московская Т.молдо,$ 60 000,5 088 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,343,от агента,кирпичный,2 этаж из 3,,72 м2,,индивид. планировка,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3к.кв. ул.Московская/Т.Молдо 2/3, частично мебель, 72м2, инд. хор.сост.60$
","""42.8716""","""74.5952""",https://www.house.kg/details/91419025ffd1e257eca93-54496550,
"Дом, 3-комн., 60 м2","Бишкек, Фрунзе Кантемировская/Кантемировская",$ 45 000,3 816 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,600,от агента,кирпичный,,1,"60 м2, жилая: 48 м2, кухня: 10 м2",10 соток,,на газе,хорошее,,,,,,,,,,,есть,магистральный,,,,дерево,,"баня,                                             сад",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
По Кантемировской 10с с жилым домом 3к газ,свет вода в доме. Ц/к рядом проходит. Цена 45$ торг
","""42.8789""","""74.648""",https://www.house.kg/details/53253465ffbdf13799783-73616208,
"2-комн. кв., 70 м2","Бишкек, Ч.Атинская/Чуй/Ч.Атинская",$ 45 000,3 816 000 сом,$ 643/м2,54 514 сом/м2,Добавлено 5 месяцев назад,Поднято 1 день назад,718,от агента,"кирпичный, 2016 г.",1 этаж из 10,,70 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 2к.кв. элитка Чуй/Ч.Атинская(Академия МВД), 1/10, н/у, с ремонтом и мебелью, 70м2, все коммуникации, дом сдан, док-ты, цена 45$
","""42.8736""","""74.6764""",https://www.house.kg/details/66063135f919424055367-53390377,
"1-комн. кв., 53 м2",Бишкек/Исанова/Чокморова,$ 53 000,4 494 400 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 1 день назад,468,от агента,"кирпичный, 1990 г.",1 этаж из 5,,53 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1к.кв. ул.Исанова/Чокморова,  1/5, 2л/з, с ремонтом, 53м2, сост.отл. инд., можно под бизнес,  53$
","""42.8691""","""74.5909""",https://www.house.kg/details/44265465fd0718632a065-70003186,
"2-комн. кв., 45 м2","Бишкек, К.Акиева/Киевская",$ 38 800,3 290 240 сом,$ 862/м2,73 116 сом/м2,Добавлено 9 месяцев назад,Поднято 1 день назад,905,от агента,"кирпичный, 1980 г.",4 этаж из 5,,"45 м2, жилая: 32 м2, кухня: 6 м2",,индивид. планировка,центральное,хорошее,,,,лоджия,,,,,,,,магистральный,,,,,,пластиковые окна,нет,нет,,"

                                    Описание от продавца                            
2кв.инд.план. ул. К. Акиева-Киевская этаж 4 из 5, площадь 45,3 м2+ балкон, угол, зал изолирован, спальня через кухню, балкон со спальни застеклен, окна пластик, кафель 100%, бронир.дверь, новые межкомнатные двери, обои, ламинат, линолеум. Срочная Цена 38.8 тыс.$. Тел.: 0556145586,0772630363
","""42.8751""","""74.577""",https://www.house.kg/details/75890635eed7297e7b573-93119439,
"Дом, 3-комн., 60 м2","Бишкек, Фрунзе Кантемировская/Кантемировская",$ 45 000,3 816 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,602,от агента,кирпичный,,1,"60 м2, жилая: 48 м2, кухня: 10 м2",10 соток,,на газе,хорошее,,,,,,,,,,,есть,магистральный,,,,дерево,,"баня,                                             сад",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
По Кантемировской 10с с жилым домом 3к газ,свет вода в доме. Ц/к рядом проходит. Цена 45$ торг
","""42.8789""","""74.648""",https://www.house.kg/details/53253465ffbdf13799783-73616208,
"2-комн. кв., 70 м2","Бишкек, Ч.Атинская/Чуй/Ч.Атинская",$ 45 000,3 816 000 сом,$ 643/м2,54 514 сом/м2,Добавлено 5 месяцев назад,Поднято 1 день назад,720,от агента,"кирпичный, 2016 г.",1 этаж из 10,,70 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 2к.кв. элитка Чуй/Ч.Атинская(Академия МВД), 1/10, н/у, с ремонтом и мебелью, 70м2, все коммуникации, дом сдан, док-ты, цена 45$
","""42.8736""","""74.6764""",https://www.house.kg/details/66063135f919424055367-53390377,
"1-комн. кв., 53 м2",Бишкек/Исанова/Чокморова,$ 53 000,4 494 400 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 1 день назад,470,от агента,"кирпичный, 1990 г.",1 этаж из 5,,53 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1к.кв. ул.Исанова/Чокморова,  1/5, 2л/з, с ремонтом, 53м2, сост.отл. инд., можно под бизнес,  53$
","""42.8691""","""74.5909""",https://www.house.kg/details/44265465fd0718632a065-70003186,
"2-комн. кв., 45 м2","Бишкек, К.Акиева/Киевская",$ 38 800,3 290 240 сом,$ 862/м2,73 116 сом/м2,Добавлено 9 месяцев назад,Поднято 1 день назад,907,от агента,"кирпичный, 1980 г.",4 этаж из 5,,"45 м2, жилая: 32 м2, кухня: 6 м2",,индивид. планировка,центральное,хорошее,,,,лоджия,,,,,,,,магистральный,,,,,,пластиковые окна,нет,нет,,"

                                    Описание от продавца                            
2кв.инд.план. ул. К. Акиева-Киевская этаж 4 из 5, площадь 45,3 м2+ балкон, угол, зал изолирован, спальня через кухню, балкон со спальни застеклен, окна пластик, кафель 100%, бронир.дверь, новые межкомнатные двери, обои, ламинат, линолеум. Срочная Цена 38.8 тыс.$. Тел.: 0556145586,0772630363
","""42.8751""","""74.577""",https://www.house.kg/details/75890635eed7297e7b573-93119439,
"3-комн. кв., 102 м2","Бишкек, Ала-Арча-1/Вип городок Ала-Арча-1",$ 95 000,8 056 000 сом,$ 931/м2,78 980 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,4788,от агента,"кирпичный, 2019 г.",3 этаж из 4,,"102 м2, жилая: 85 м2, кухня: 20 м2",,элитка,смешанное,под самоотделку (псо),,,,лоджия,бронированная,паркинг,,,,,,магистральный,,,,,3 м.,"неугловая,                                             комнаты изолированы,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Р-н Ала-Арча 1 клубный дом псо 102м2 3/4 95$т 0555869346
","""42.8084""","""74.5927""",https://www.house.kg/details/33654785d958860584d95-47675806,
"Дом, 6 и более комнат, 215 м2",Бишкек/Манаса/Ж.Жолу,$ 235 000,19 928 000 сом,$ 1 093/м2,92 688 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,2878,от агента,"кирпичный, 2001 г.",,2,"215 м2, жилая: 115 м2, кухня: 15 м2",5 соток,,смешанное,евроремонт,есть,оптика,2 с/у и более,,,,,,,,,,,"решетки на окнах,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             видеонаблюдение",полностью меблирована,,3 м.,"пластиковые окна,                                             бассейн,                                             хозпостройки,                                             гараж,                                             веранда,                                             3 фазы",,,,"

                                    Описание от продавца                            
Продаю 2эт. Особняк,  пр.Манаса/Ж.Жолу, 6к+кух+2с/у, 215м2, 5,5с. евроремонт, гараж на 4машины, бассейн, навес, дизельный генератор, мангальница и.тд., с мебелью и техникой 235$, без мебели и техники 215$, можно использовать по садик, офис , магазин и.тд.
","""42.8845""","""74.5891""",https://www.house.kg/details/4261065ddcd411059ac3-08496507,
"1-комн. кв., 30 м2","Бишкек, Политех/Душанбинская-Сухомлинова",$ 26 500,2 247 200 сом,$ 883/м2,74 907 сом/м2,Добавлено 2 года назад,Поднято 1 день назад,5129,от агента,"кирпичный, 1960 г.",1 этаж из 4,,"30 м2, жилая: 18 м2, кухня: 6 м2",,хрущевка,центральное,хорошее,,,совмещенный,нет,бронированная,,,,,,,магистральный,,,,линолеум,2 м.,,,,,"

                                    Описание от продавца                            
Политех 1/4 н/у хорошее состояние 30,5м2 цена 26500$ 0556145586,0772630363
","""42.8463""","""74.5921""",https://www.house.kg/details/9227065d942cfaaea5c5-09393351,
"Дом, 1-комн., 20 м2","Бишкек, Красный строитель/Калымская Нурекская",$ 13 800,1 170 240 сом,$ 690/м2,58 512 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,592,от агента,"кирпичный, 1995 г.",,1,"20 м2, жилая: 20 м2, кухня: 20 м2",3 соток,,на твердом топливе,,,,,,,,,,,скважина,,возможно подключение,,,,,,баня,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Времянка на 3с форма флажок есть строение под баню требует внутренней отделки.
","""42.9342""","""74.5937""",https://www.house.kg/details/82185156013a8123be543-49551778,
"Дом, 6 и более комнат, 240 м2",Бишкек/Кустанайская/Волкова,$ 80 000,6 784 000 сом,$ 333/м2,28 267 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,2662,от агента,"панельный, 2007 г.",,3,"240 м2, жилая: 130 м2, кухня: 25 м2",15 соток,,на газе,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3 уровневый дом, ул.Кустанайская/Волкова 2007г.п 15с, 240м2, есть цоколь где находиться сауна,бильярдная,топка,гараж на две машины .7жилых комнат Зал 38м2 Отопление газ,ТВ.топл.,ц/к два сан узла в доме,ванная. На участке есть хоз. постройки 2эт 200м2 КРС 10голов,МРС 30голов вместимость. Так же есть курятник большой. К сараям  подключена центральная консолидация!!! Удобная инфраструктура рядом магазин ,маршрутки. Улица широкая . цена 80$ торг при осмотре!
","""42.8811""","""74.5116""",https://www.house.kg/details/3467795ddd46a1489d36-46776305,
"Участок, 2500 соток","Бишкек, Щербакова Советская/Сеченова",$ 25 000,2 120 000 сом,,,Добавлено 13 дней назад,Поднято 1 день назад,160,от агента,,,,,2500 соток,,,,,,,,,,"свет,                                             газ,                                             вода",,,,,,,,,,,хозпостройки,,,,"

                                    Описание от продавца                            
Размер 12*22 2,5с красная книга проект на дом есть. На участке газ,вода,свет. Навес. 25$ торг. 0556145586,0772630363
","""42.9061""","""74.6101""",https://www.house.kg/details/5961676604aea2247f170-70873543,
"1-комн. кв., 32 м2","Бишкек, 9 м-н",$ 27 500,2 332 000 сом,$ 859/м2,72 875 сом/м2,Добавлено 10 дней назад,Поднято 1 день назад,66,от агента,"панельный, 1980 г.",4 этаж из 4,,32 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 1кв. 9мкр. 4/4, 104с., б/нз, б/р, н/у 27,5$
","""42.8368""","""74.6071""",https://www.house.kg/details/6000509604f5a2146af39-76633664,
"2-комн. кв., 12 м2","Бишкек, VEFA/Горького/Фатьянова",$ 42 000,3 561 600 сом,$ 3 500/м2,296 800 сом/м2,Добавлено 10 дней назад,Поднято 1 день назад,70,от агента,"кирпичный, 2020 г.",7 этаж из 11,,12 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается элитка  2к.кв. Горького/Фатьянова, Vefa центр, 7/11, 70м2, псо, н/у, все коммуникации, застройщик Аалам строй, цена 42$
","""42.8573""","""74.6071""",https://www.house.kg/details/3105501604f65c2af1a41-97827882,
"Дом, 4-комн., 70 м2",Бишкек/Васильева Тулебердиева,$ 38 500,3 264 800 сом,$ 550/м2,46 640 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,436,от агента,"кирпичный, 1979 г.",,1,70 м2,3.5 соток,,на газе,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается дом! ул.Васильева/Тулебердиева, 4к+кух+с/у, 70м2, 3,5с., газ,вода, свет, хорошее состояние, цена 38,5$.
","""42.9047""","""74.5787""",https://www.house.kg/details/31699046012551d509eb9-14485520,
"Дом, 5-комн., 150 м2","Бишкек, Рухий Мурас ж/м/Горького/Ауэзова",$ 160 000,13 568 000 сом,$ 1 067/м2,90 453 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,1800,от агента,"кирпичный, 2015 г.",,2,150 м2,8 соток,,смешанное,хорошее,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продается 2эт. Особняк, р-н Рухий/Мурас, (Горького/Ауэзова), 150м2, 5к+кух+кор+с/у и.тд., коммуникации, с ремонтом, 8с., участок сквозной на две улицы, навес, х/п, цена 160000$
","""42.8532""","""74.6996""",https://www.house.kg/details/7122935e5cd7e8819954-75771240,
"2-комн. кв., 70 м2","Бишкек, Достук м-н",$ 32 000,2 713 600 сом,$ 457/м2,38 766 сом/м2,Добавлено 5 месяцев назад,Поднято 1 день назад,1156,от агента,"кирпичный, 2016 г.",2 этаж из 5,,70 м2,,106 серия улучшенная,,,,,,,,,,,,,,,,,,,28 м.,,,,,"

                                    Описание от продавца                            
Продам 2кв.в новом доме, площадь - *70м2*.(кухня - 15м2). Планировка лучше чем 106-серия. 3 лоджии застекленные + утепленные + расширенные. Этаж 2 из 5. Дом кирпичный. Угловая (утепленная снаружи). Комнаты изолированные, сан узел раздельный. Квартира после ремонта. Адрес: мкр. Достук. Цена 32 тыс$. С мебелью цена 34тыс.$. Возможно продажа в рассрочку, обмен, варианты.
","""42.8868""","""74.5331""",https://www.house.kg/details/51437885f87eb195bf999-73595036,
"3-комн. кв., 61 м2","Бишкек, Аламедин-1 м-н",$ 44 500,3 773 600 сом,$ 730/м2,61 862 сом/м2,Добавлено 1 месяц назад,Поднято 1 день назад,192,от агента,панельный,4 этаж из 5,,61 м2,,105 серия,центральное,требует ремонта,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 3-х ком. квартиру в Аламедине 1
🚩Адрес: Аламедин 1, дом 5
✓ S - 61 кв.м.                                                                                                                                                                                                ✓105 серия 
✓4этаж из 5.     
🔺Хороший район, в  шаговой доступности (кафе Жасмин)  частный/ гос  садик 162,  школа √1, 38 , очень удобная транспортная развязка ( 147, 111, 220, 216, 137, автобусы 38, 29) 
✓Хороший ремонт 
✓Не угловая 
✓Все коммуникации центральные!
 
Цена: $44 500 торг

Тел.: 0557050816.   0507050816
","""42.8761""","""74.6788""",https://www.house.kg/details/3287192602f547dc70661-72391758,
"2-комн. кв., 62 м2","Бишкек, Тунгуч м-н, мкр. Тунгуч, 40",$ 48 500,4 112 800 сом,$ 782/м2,66 335 сом/м2,Добавлено 16 дней назад,Поднято 1 день назад,132,от собственника,монолитный,5 этаж из 12,,"62 м2, жилая: 58 м2",,элитка,центральное,хорошее,,,,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 2ком. кв
Тунгуч 1
СК ""Ихлас""

S -58кв.м.                         
5 этаж из 12
Все коммуникации центральные.
Дом кирпичный.

 Тихий, хороший район, в  шаговой доступности   частный/ гос.садики, школы, поликлиника

очень удобная транспортная развязка. 
 
Цена: $ 48500 торг

Телефон:0507050816
0557050816
","""42.8535""","""74.6879""",https://www.house.kg/details/19717436046f8418a10e9-87891819,
"2-комн. кв., 75 м2","Бишкек, ул. Тыналиева, 2/21",$ 79 000,6 699 200 сом,$ 1 053/м2,89 323 сом/м2,Добавлено 29 дней назад,Поднято 1 день назад,164,от собственника,монолитный,11 этаж из 14,,75 м2,,элитка,центральное,хорошее,,,,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Срочно! Продаю 2-х ком. элитную  кв! 
Ахунбаева/ Тыналиева 
СК ""Имарат Прогресс""! ЖК ""Алтын Булак life.""
Жилой комплекс «Алтын Булак» расположен в Южной части города Бишкек, где чистый воздух, спускаемый с гор, окрыляет свежестью, каждый раз как вы выходите из квартиры. 
Этаж 11 из 12.
S- 75кв

Центральное отопление с монтажем чугунных радиаторов.
Бесшумный скоростной лифт с резервным питанием.
Центральная  горячая и холодная водоснабжение.
Природный газ.
Кабельное телевидение.
В квартире идеальный ремонт, вся техника остаётся, техника немецкая. 

Просторный двор.

Цена: 79 000 торг 
Тел:0507050816
0557050816
","""42.8455""","""74.5688""",https://www.house.kg/details/354922860361e5c542d25-77303273,
"3-комн. кв., 63 м2","Бишкек, Юг-2 м-н",$ 58 500,4 960 800 сом,$ 929/м2,78 743 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,35,от агента,панельный,6 этаж из 9,,63 м2,,105 серия,центральное,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Продаю 3-х.ком.кв. с  сушилкой,  в районе Бокомбаева-Усенбаева. 105-серия, 6 этаж из 9, не угловая, квартира в хорошем состоянии, с мебелью.
","""42.8663""","""74.6131""",https://www.house.kg/details/2359912605461940de8c8-91826124,
"2-комн. кв., 48 м2","Бишкек, БГУ",$ 34 000,2 883 200 сом,$ 708/м2,60 067 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,40,от агента,панельный,3 этаж из 4,,48 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Срочно продам! 2-х ком.кв. кв. по ул.Кривоносова-Айни.
105 серия ,площадь 48,2 м2.
✅Квартира в хорошем состоянии,
✅Отличное расположение дома,
✅На 4 этаже из 5,  не угловая
✅Пластиковые окна, свежие обои,
✅Новые межкомнатные двери,
✅Коммуникации все центральные,
✅Интернет и телевидение также проведено,
✅ Кухонный гарнитур, входит в стоимость квартиры,
Балкон не застеклён,
Удобная транспортная развязка,
В шаговой доступности: Супермаркеты, Академия художеств,  Спорт-комплекс Локомотив,  СШ №40, Детсад №131.
","""42.8488""","""74.5766""",https://www.house.kg/details/285232760545a974f3ed5-82588170,
"2-комн. кв., 48 м2","Бишкек, БГУ",$ 34 000,2 883 200 сом,$ 708/м2,60 067 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,42,от агента,панельный,3 этаж из 4,,48 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Срочно продам! 2-х ком.кв. кв. по ул.Кривоносова-Айни.
105 серия ,площадь 48,2 м2.
✅Квартира в хорошем состоянии,
✅Отличное расположение дома,
✅На 4 этаже из 5,  не угловая
✅Пластиковые окна, свежие обои,
✅Новые межкомнатные двери,
✅Коммуникации все центральные,
✅Интернет и телевидение также проведено,
✅ Кухонный гарнитур, входит в стоимость квартиры,
Балкон не застеклён,
Удобная транспортная развязка,
В шаговой доступности: Супермаркеты, Академия художеств,  Спорт-комплекс Локомотив,  СШ №40, Детсад №131.
","""42.8488""","""74.5766""",https://www.house.kg/details/285232760545a974f3ed5-82588170,
