title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 81 м2",Бишкек,$ 77 000,6 529 600 сом,$ 951/м2,80 612 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,221,от собственника,кирпичный,6 этаж из 10,,81 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаётся 2-х комнатная квартира в районе Медерова Элебаева этаж 6 из 10 ПСО с тех паспортом цена 950$
","""42.852""","""74.6128""",https://www.house.kg/details/81005935fe99cfe3e1960-44120592,
"2-комн. кв., 48 м2","Бишкек, Асанбай м-н",$ 40 000,3 392 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,399,от собственника,панельный,5 этаж из 5,,48 м2,,105 серия,центральное,хорошее,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
2ка 105с Асанбай 5/5 не угловая, состояние без ремонта но чисто аккуратно, крыша после кап ремонта.
 Цена 40т$
","""42.8155""","""74.6306""",https://www.house.kg/details/67011385fe999a389b011-90437778,
"1-комн. кв., 33 м2","Бишкек, Джал-23 м-н (Нижний Джал)",$ 25 500,2 162 400 сом,$ 773/м2,65 527 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,422,от собственника,"панельный, 1991 г.",9 этаж из 9,,33 м2,,105 серия,центральное,требует ремонта,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1 комнатную квартиру в Джале 105 серии 
Без ремонта,этаж 9/9 
Цена 25500$$$
","""42.8423""","""74.5655""",https://www.house.kg/details/27284905fe9972c9727f7-31245720,
"2-комн. кв., 51 м2","Бишкек, Кок-Жар ж/м, ул. Молдокулова, 5/1 (ул. Кок-Джар / ул. Куйручук)",$ 39 000,3 307 200 сом,$ 765/м2,64 847 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,306,от собственника,монолитный,4 этаж из 12,,51 м2,,элитка,электрическое,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 2 ком. студию.
Куйручук/Кок Жар (Аунбаева/А.Атинская)
СК “KG GROUP” 
Общ площадь: 51 м2. Этаж: 4/12
Кирпичный дом.
С ремонтом. Охрана. Видеонаблюдение. Интернет. 2 лифта с чипами. Большой двор. Детская площадка. Рядом школа. дет. садик, Дом заселен.
ЦЕНА: 39 000$
","""42.8454""","""74.6424""",https://www.house.kg/details/29999445fe99423247596-24102306,
"2-комн. кв., 70 м2","Бишкек, Асанбай м-н, ул. Сухэ-Батора / А. Токомбаева",$ 75 000,6 360 000 сом,$ 1 071/м2,90 857 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,399,от собственника,монолитный,10 этаж из 14,,70 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 2к. кв. (Премиум класс) с ремонтом.
Сухэ-Батора/южн. магистр. ЖК ""Английский квартал"" от строительной компании ""Нурзаман"" 10/14 этаж, площадь 70 м2
Отопление автономное, горячее и холодное водоснабжение, генератор резервного энергопитания, кирпичный дом, два лифта, подземная парковка, гостевая парковка, кладовые помещения. Бронированные выходные двери, качественные окна из алюминиевого профиля. 
Благоустроенный безопасный двор без машин, современная детская площадка с безопасным покрытием. Спортивная площадка с установлением современных тренажеров уличного типа. Стильный ландшафтный дизайн.
Рядом расположены ""Глобус"", отель ""Жаннат"", парк ""Асанбай"".
Спокойный и тихий район, развитая инфраструктура. Хорошая транспортная развязка, заходи и живи, люди живут. 
Цена: 75.000$
","""42.8187""","""74.6134""",https://www.house.kg/details/4554695fe98f2b2a8242-12689564,
"2-комн. кв., 86 м2","Бишкек, Кок-Жар м-н",$ 60 000,5 088 000 сом,$ 698/м2,59 163 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,188,от собственника,кирпичный,12 этаж из 12,,86 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаётся 2 комнатная квартира в мкр Кок Жар 
*12 этаж из 12
*квартира с евро ремонтом (дорогие итальянские обои , испанский кафель , бронированная дверь, дорогой ламинат)
*панорамные окна 
*общая площадь квартиры 86м2 
*окна выходят на восток и запад( вид лучше не найдёте🌇)
*все коммуникации центральные 
*можно переделать в 3х студию. 
*после ремонта никто не жил 
* дом кирпичный , сдан в эксплуатацию , имеется тех паспорт
Цена: 60000$
","""42.8501""","""74.6319""",https://www.house.kg/details/85225805fe98b3e065035-55213113,
"2-комн. кв., 57 м2","Бишкек, г. Бишкек, Адышева / Фруктовая",$ 26 500,2 247 200 сом,$ 465/м2,39 425 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,424,от собственника,монолитный,5 этаж из 10,,57 м2,,элитка,центральное,под самоотделку (псо),,,совмещенный,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Срочно продается
Ск : Мунара строй
Ж/к : Маэстро
Адрес : Пишпек Адышева/Фруктовая
Этажность : 5 из 10
Количество комнат : 2 студия
Площадь : 57 м2
Коммуникации : Все центральные
Кирпичный,охраняемая территория,скоростной бесшумный лифт,видео наблюдение,п/с/о через 2 месяца ,не угловая
Цена : 26500$ разумный торг
","""42.8581""","""74.5395""",https://www.house.kg/details/36764685fdf6976371909-81867067,
"1-комн. кв., 47 м2","Бишкек, пр. Ч.Айтматова - Масалиева",$ 34 000,2 883 200 сом,$ 723/м2,61 345 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,298,от собственника,"панельный, 2020 г.",2 этаж из 9,,47 м2,,108 серия,автономное,евроремонт,,,совмещенный,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Продаю 1ком.кв. 108 серии.
ул.Душанбинка/Магистраль
Застройщик: Делюр
ЖК: Молодежный квартал.

2 из 9 этаж
Площадь 47м²

С ремонтом.
Коммуникации центрпльные.
Отопление автономно газовое.
Район парка ""Ынтымак""

Цена 34.000$
","""42.8249""","""74.591""",https://www.house.kg/details/92676625fdf6549033919-68652798,
"1-комн. кв., 37.64 м2","Бишкек, Кок-Жар ж/м, ул. Молдокулова / ул. Куйручук",$ 30 000,2 544 000 сом,$ 797/м2,67 588 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,351,от собственника,монолитный,2 этаж из 9,,37.64 м2,,элитка,автономное,евроремонт,,,раздельный,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
📣Продаю 1ком.кв.
ж/м Кок-Жар. ул. Молдокулова/Куйручук.
ЖК «Family house» от Мунара строй.

2/10 этаж
Площадь 37,64м2.

С ремонтом.
Отопление автономное.
Фасад керамогранит.
Сдача под ПСО 4 квартал 2020г.

Цена 🎀 30.000$
","""42.8401""","""74.6438""",https://www.house.kg/details/91023965fdf6264ba2257-53286527,
"1-комн. кв., 47 м2","Бишкек, пр. Ч.Айтматова - Масалиева",$ 33 000,2 798 400 сом,$ 702/м2,59 540 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,252,от собственника,монолитный,8 этаж из 9,,47 м2,,108 серия,автономное,евроремонт,,,совмещенный,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Продаю 1ком.кв. 108 серии.
ул.Душанбинка/Магистраль
Застройщик: Делюр
ЖК: Молодежный квартал.

8 из 9 этаж
Площадь 47м²

Коммуникации центрпльные.
Отопление автономно газовое.
Район парка ""Ынтымак""

Цена 33.000$
","""42.8249""","""74.591""",https://www.house.kg/details/10897605fdf5fbc29a8d7-26005443,
"3-комн. кв., 110 м2","Бишкек, ул. Л. Толстого, 126/8",$ 67 000,5 681 600 сом,$ 609/м2,51 651 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,364,от собственника,кирпичный,7 этаж из 10,,110 м2,,элитка,центральное,евроремонт,,,раздельный,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
110кв 7 этаж из 10 оргтехстрой лев толстой
","""42.8645""","""74.5562""",https://www.house.kg/details/10045425fdf5da0e3cfb7-57782044,
"1-комн. кв., 48 м2","Бишкек, Исанова / Чуйкова",$ 39 000,3 307 200 сом,$ 813/м2,68 900 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,262,от собственника,монолитный,5 этаж из 10,,48 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
🔥🔥🔥Продаю 1 комнатную квартиру НОВЫЙ ДОМ Юнис курулуш  🏬🏬🏬Исанова Линейная 5/10 н/у с ремонтом 48 метров 
Цена: 39.000$
","""42.8652""","""74.5915""",https://www.house.kg/details/90042015fdf50ccac1989-81428989,
"1-комн. кв., 43 м2","Бишкек, К.Акиева-Жумабека",$ 26 500,2 247 200 сом,$ 616/м2,52 260 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,386,от собственника,кирпичный,9 этаж из 10,,43 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру 43.17 м2.
 Застройщик ""Royal Construction""
 ЖК ""МУРАС"".
 Адрес: К.Акиева/Жумабека.
 Этаж: 9/10.
Все коммуникации центральные!!!
- Большой внутренний двор.
- Газификация.
- Детская игровая площадка.
- Подземный паркинг.
  Под ПСО отдадут 3 квартал 2021г. 
  Цена 26.500$$$
","""42.8833""","""74.5786""",https://www.house.kg/details/53307165fdf4e515ea5c4-55029453,
"1-комн. кв., 32 м2","Бишкек, ахунбаева 130",$ 27 000,2 289 600 сом,$ 844/м2,71 550 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,421,от собственника,кирпичный,3 этаж из 4,,32 м2,,104 серия,центральное,хорошее,,,совмещенный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Ахунбаева 130дом 1линия 3этаж из 4 Цена: 27$
","""42.8433""","""74.5877""",https://www.house.kg/details/52889085fdf401073db57-85348988,
"1-комн. кв., 49.6 м2","Бишкек, 5 м-н, ул. Каралаева",$ 42 000,3 561 600 сом,$ 847/м2,71 806 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,291,от собственника,монолитный,10 этаж из 12,,49.6 м2,,элитка,центральное,евроремонт,,,совмещенный,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
1 ком.кв.
5 мкр. по Набережной.
Застройщик:""ПроГрупп""
ЖК: ""Green Land""

10/12 этаж
площадь 49,6м2

С ремонтом.
Коммуникации все центральные.
Тех паспорт на руках.

Цена 🎀 42 000$
","""42.8334""","""74.6318""",https://www.house.kg/details/86845225fde4b6c5412c8-01553979,
"2-комн. кв., 77 м2","Бишкек, ул.Фрунзе - ул.Уметалиева",$ 76 000,6 444 800 сом,$ 987/м2,83 699 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,292,от собственника,монолитный,7 этаж из 9,,77 м2,,элитка,центральное,евроремонт,,,раздельный,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
2 квартира 77 кв . Застройщик Стандарт Строй  7/11 . Избмебели кухня со встроенной техникой . Расположен на ул Фрунзе 430 . все коммуникации центральные!!!
Цена: 76.000$
","""42.8821""","""74.5817""",https://www.house.kg/details/74988855fde42cc844782-53205903,
"4-комн. кв., 114.7 м2","Бишкек, Пишпек ж/м",$ 40 500,3 434 400 сом,$ 353/м2,29 942 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,362,от собственника,"панельный, 2020 г.",10 этаж из 10,,114.7 м2,,элитка,центральное,под самоотделку (псо),,,2 с/у и более,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 4-ком квартиру студия  114.70м2,этаж 10/10, 
Люди живут 60% лифт работает отопление дали 
не угловая,ПСО,(под само отделку),,все коммуникации центральные,хорошее расположение дом, Л Толстого /Репина
ЖД""Пишпек Сити "", застройщик СК""Зенги Ата""
Цена: 40.500$ 
Рядом вся инфраструктура школа,садик, Базарчик,  транспортная развязка и.т.д
Тел:
","""42.8647""","""74.5507""",https://www.house.kg/details/87154155fde401ec467c6-53337775,
"2-комн. кв., 87 м2","Бишкек, Сыдыкова / Коенкозова",$ 72 500,6 148 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,246,от собственника,монолитный,10 этаж из 14,,87 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Авангард Стиль
Срочно продаю 2х кв 87м
ул.Сыдыкова / Коенкозова
КлассБизнесЭтажность10/14
Завершение3 квартал 2021 г
Цена72.500$
","""42.8733""","""74.5918""",https://www.house.kg/details/57306845fdc8b46e8c912-36346844,
"3-комн. кв., 89 м2","Бишкек, Чуйкова д. 134",$ 86 000,7 292 800 сом,$ 966/м2,81 942 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,260,от собственника,кирпичный,9 этаж из 10,,89 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 3 комн кв 89 м2 в центре города, район Исанова Боконбаева, рядом 70 школа. Квартира на 9 этаже из 10, тех пасспорт. Жк Гок Таш. С встроенной мебелью. С хорошим и дорогим ремонтом. В шаговой доступности сады, школа.Развитая инфраструктура. Разумный торг.86000$
","""42.8662""","""74.5926""",https://www.house.kg/details/42827735fdc87b3acd417-26359526,
"3-комн. кв., 91.1 м2","Бишкек, ул. Чуйкова, 134",$ 56 480,4 789 504 сом,$ 620/м2,52 574 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,349,от собственника,монолитный,5 этаж из 10,,91.1 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаю 3к. кв. ПСО.
Площадь: 91.1 м2.
Этаж: 5/10.
Застройщик: ""Елизавета"".
ЖК: ""Поларис+"".
Адрес: Чуйкова/Коенкозова.
Все коммуникации центральные!!!
Цена 56.480$$$
","""42.8658""","""74.5913""",https://www.house.kg/details/19360415fdc7675976270-84206599,
"2-комн. кв., 79.9 м2","Бишкек, 5 м-н, ул. Каралаева",$ 72 000,6 105 600 сом,$ 901/м2,76 416 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,263,от собственника,монолитный,3 этаж из 12,,79.9 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,полностью меблирована,,3.3 м.,,,,,"

                                    Описание от продавца                            
Продаю 2х комнатную квартиру в новом элитном доме в 5-микрорайоне, у Ботанического сада по ул.Каралаева (набережная).
Квартира общей площадью 79,9м2, этаж 3/12. Состояние отличное, сделан отличный евроремонт по дизайн проекту. Продается вместе с мебелью и бытовой техникой. Расположение дома отличное, в самом экологически чистом и зеленом районе. Огороженный двор, детская площадка, видеонаблюдение, круглосуточная охрана. Подземный и надземный паркинг.
Цена: 72.000$
","""42.8334""","""74.6318""",https://www.house.kg/details/59171025fdc6e0ad2dd18-28392922,
"2-комн. кв., 70 м2","Бишкек, Средний Джал м-н",$ 33 500,2 840 800 сом,$ 479/м2,40 583 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,483,от собственника,монолитный,1 этаж из 9,,70 м2,,106 серия улучшенная,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно! Очень срочно продаю! 2х комнатную квартиру в среднем Джале. ПСО, 106 улучшенная серия, СК ""Алтын казык плюс"", 70м2 с учётом лоджий. не угловая, 1/9.
","""42.8371""","""74.5661""",https://www.house.kg/details/86511925fd8a276ab2210-81379682,
"3-комн. кв., 56 м2","Бишкек, 10 м-н 20",$ 43 500,3 688 800 сом,$ 777/м2,65 871 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,251,от собственника,кирпичный,2 этаж из 4,,56 м2,,104 серия,центральное,хорошее,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
3 ком кВ 104 серии 
2 этаж из 4 не угловая 
Балкон после косметического ремонта 
Чисто аккуратно 
10 микрорайон.
","""42.8318""","""74.6006""",https://www.house.kg/details/43989475fd88dbb25cae4-11462207,
"2-комн. кв., 81.6 м2","Бишкек, ул. Ажыбек Баатыра / Джунусалиева",$ 57 000,4 833 600 сом,$ 699/м2,59 235 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,309,от собственника,монолитный,2 этаж из 10,,81.6 м2,,элитка,центральное,под самоотделку (псо),,,раздельный,,,,,,,,,,,,,,3.1 м.,,,,,"

                                    Описание от продавца                            
Продаю 2к. кв. 81.6м2. ПСО
Строительная компания ""Capstroy"".
ЖК ""Магнат"".
Этаж 2/10.
Адрес: Джунусалиева/Ажыбек Баатыра.
Коммуникации: центральное отопление, горячее и холодное водоснабжение, газификация, электроснабжение.
Экологически чистый и спокойный район.
Стоимость: 57.000$
","""42.8393""","""74.5813""",https://www.house.kg/details/96513255fd6701e68a7f0-64946501,
"2-комн. кв., 97.7 м2","Бишкек, пр. Мира 299/7",$ 73 300,6 215 840 сом,$ 750/м2,63 622 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,235,от собственника,монолитный,2 этаж из 12,,97.7 м2,,элитка,автономное,под самоотделку (псо),,,раздельный,,,,,,,,,,,,,,3.1 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 2х комнатную квартиру ПСО.
Район проспект Мира Т.Ц. ""Ала-Арча"".
Общая площадь: 97.7м2.
Застройщик: ""Royal Construction"".
Жилой комплекс: ""Дипломат"".
Цена; 750м2.
","""42.8228""","""74.5841""",https://www.house.kg/details/72262255fd65cada94575-00545839,
"3-комн. кв., 116 м2","Бишкек, бул. Эркиндик, 1",$ 110 000,9 328 000 сом,$ 948/м2,80 414 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,499,от собственника,монолитный,6 этаж из 13,,116 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 3х комнатную квартиру ПСО. Общая площадь 116м2.
Этаж 6/13. Застройщик ""ГЛАВСТРОЙ"".
Район бульвар ""Эркиндик"".
Цена: 950$м2.
","""42.865""","""74.607""",https://www.house.kg/details/62020165fd6596783bbd6-54507033,
"1-комн. кв., 38.42 м2","Бишкек, пр. Чингиза Айтматова, 4",$ 28 000,2 374 400 сом,$ 729/м2,61 801 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,278,от собственника,монолитный,11 этаж из 12,,38.42 м2,,элитка,центральное,под самоотделку (псо),,,совмещенный,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Очень срочно!!!  Продаю 1к кв в завершенном доме в жилом комплексе ""Ботанический сад"" от компании ""Ихлас строй"" 38.42 м2, 11/12 этаж. Дом кирпичный все коммуникации центральные!!! ПСО можно приступать к ремонту. Проспект Мира/ Горького. Шикарное расположение дома! Рядом ботанический сад. Политех, Манас, БГУ. Цена: 28.000$$$
","""42.8626""","""74.5883""",https://www.house.kg/details/99818455fd656567a4ac6-89795777,
"2-комн. кв., 70 м2","Бишкек, Улан-2 м-н",$ 43 500,3 688 800 сом,$ 621/м2,52 697 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,419,от собственника,панельный,9 этаж из 10,,70 м2,,106 серия улучшенная,электрическое,евроремонт,,,раздельный,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 2 ком кв 70м2 в мкр. Улан-2 на 9/10 этаже 
Лифт работает
Серия 106 улучшенная 
Лоджий всего 3 все застеклены 
Санузла 2 раздельных 
Квартира светлая 
Ремонт практически свежий 
Остаётся кух гарнитур с техникой, прихожка, люстры, 2 встроенных шкафа 
Цена 43.500$
","""42.8468""","""74.6332""",https://www.house.kg/details/32185005fd64db5434d67-61297597,
"1-комн. кв., 51 м2","Бишкек, 5 м-н, ул. Каралаева",$ 34 000,2 883 200 сом,$ 667/м2,56 533 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,322,от собственника,монолитный,1 этаж из 12,,51 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 1к. кв. под ПСО.
5мкр. ул. Саякбая Каралаева 38/1
ЖК ""Гринлэнд"" от строительной компании ""ПРОГРУПП"" 
1/12 этаж, площадь 50.9 м2
Все коммуникации центральные, проведен газ, кирпичный дом, хорошая планировка, чистый свежий воздух.
Спокойный и тихий район, развитая инфраструктура. Хорошая транспортная развязка, можно приступать к ремонту, люди живут. 
Цена:  34000$
","""42.8334""","""74.6318""",https://www.house.kg/details/6436105fd34886d8f219-30985708,
"2-комн. кв., 71.59 м2","Бишкек, ул. Чуйкова, 134",$ 46 000,3 900 800 сом,$ 643/м2,54 488 сом/м2,Добавлено 4 месяца назад,Поднято 2 месяца назад,347,от собственника,монолитный,4 этаж из 10,,71.59 м2,,элитка,центральное,черновая отделка,,,,,,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаю 2к. кв. ПСО.
Площадь: 71.59 м2.
Этаж: 4/10.
Застройщик: ""Елизавета"".
ЖК: ""Поларис+"".
Адрес: Чуйкова/Коенкозова.
Все коммуникации центральные!!!
Цена 46.000$$$
","""42.8658""","""74.5913""",https://www.house.kg/details/35588825fd06d21bd11f8-68434250,
"3-комн. кв., 122.4 м2","Бишкек, Асанбай м-н, ул. Сухэ-Батора / А. Токомбаева",$ 88 130,7 473 424 сом,$ 720/м2,61 057 сом/м2,Добавлено 4 месяца назад,Поднято 2 месяца назад,293,от собственника,кирпичный,7 этаж из 14,,122.4 м2,,элитка,автономное,черновая отделка,,,2 с/у и более,,бронированная,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаю 3к. кв. (Премиум класс) под ПСО.
Сухэ-Батора/южн. магистр. ЖК ""Английский квартал"" от строительной компании ""Нурзаман"", площадь 122.4 м2
Отопление автономное, горячее и холодное водоснабжение, генератор резервного энергопитания, кирпичный дом, два лифта, подземная парковка, гостевая парковка, кладовые помещения. Бронированные выходные двери, качественные окна из алюминиевого профиля. 
Благоустроенный безопасный двор без машин, современная детская площадка с безопасным покрытием. Спортивная площадка с установлением современных тренажеров уличного типа. Стильный ландшафтный дизайн.
Рядом расположены ""Глобус"", отель ""Жаннат"", парк ""Асанбай"".
Спокойный и тихий район, развитая инфраструктура. Хорошая транспортная развязка, можно приступать к ремонту, люди живут. 
Цена: 720$м2
","""42.8187""","""74.6134""",https://www.house.kg/details/87565515fce066fbc54b7-40014404,
"4-комн. кв., 160 м2","Бишкек, Асанбай м-н, ул. Токомбаева, за парком ""Асанбай""",$ 176 000,14 924 800 сом,$ 1 100/м2,93 280 сом/м2,Добавлено 4 месяца назад,Поднято 2 месяца назад,334,от собственника,монолитный,4 этаж из 8,,160 м2,,элитка,автономное,черновая отделка,,,,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
Продаю!!! 4к. кв. 160м2. (Премиум класс)
ЖК ""Французский Квартал""
Застройщик "" Авангард Стиль""
Этаж 4/8
Квартира подготовлена под чистовую отделку.
- Система автономного отопления
- Генератор резервного питания
- Детские игровые площадки
- Универсальная спортивная площадка
- Консьерж-служба
- Двухуровневая подземная парковка
- гостевая охраняемая стоянка  
Пр. Аалы Токомбаева. (за парком ""Асанбай"")
  Жилой комплекс «Французский Квартал» расположен в самом сердце южной части нашего города. Этот экологически чистый и тихий район создает прекрасную среду для проживания, рядом с которым расположен парк «Асанбай», гостиница «Jannat» и Гипермаркет «Глобус».
Стоимость: 1100$м2
","""42.8167""","""74.6148""",https://www.house.kg/details/87070765fd066b82bb017-09104020,
"4-комн. кв., 123 м2","Бишкек, просп. Чингиза Айтматова, 82/2 (просп. Мира / ул. Масалиева)",$ 62 000,5 257 600 сом,$ 504/м2,42 745 сом/м2,Добавлено 4 месяца назад,Поднято 2 месяца назад,401,от собственника,монолитный,11 этаж из 12,,123 м2,,элитка,электрическое,черновая отделка,,,2 с/у и более,,бронированная,паркинг,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно Продаю 4 ком.кв.
пр. Мира / Магистраль
Застройщик: Кж групп

11 /12 этаж, площадь 123 м2. 
Окна смотрят на горы.

Высокий уровень шумоизоляции и теплоизоляции между этажами и квартирами
Подземный и гостевой паркинг.
Современные и надежные бронированные двери
Водоснабжение, канализация
Электрическое отопление
Современные бесшумные лифты
Благоустроенный двор, детская площадка.

Цена  62.000$
","""42.8266""","""74.5855""",https://www.house.kg/details/61119605fcde51b3b7a02-56012905,
"1-комн. кв., 24 м2","Бишкек, Кок-Жар ж/м, Куюкова",$ 19 000,1 611 200 сом,$ 792/м2,67 133 сом/м2,Добавлено 4 месяца назад,Поднято 2 месяца назад,770,от собственника,"кирпичный, 2019 г.",3 этаж из 3,,24 м2,,малосемейка,электрическое,евроремонт,,,,,,,,,,,,,,,,,,,,,обмен на авто,"

                                    Описание от продавца                            
1 комнатная студия
Площадь 24 м2
Окна на запад
Кок  жар
Дом 3х этажный кирпичный коридорного типа
Имеется тёплый пол
Отопление электрическое конвектор
Канализация центральная
Тех паспорт есть

19000$
","""42.8304""","""74.6474""",https://www.house.kg/details/80944235fd1e023627e05-37790398,
"Дом, 5-комн., 59 м2","Бишкек, Восток-5 м-н",$ 68 000,5 766 400 сом,$ 1 153/м2,97 736 сом/м2,Добавлено 6 месяцев назад,Поднято 2 месяца назад,568,от собственника,кирпичный,,,59 м2,,,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом в центре города, ул. Ереванская
*Количество жилых комнат – 5;
*Общая площадь – 59 кв.м;
*Состояние – требуется ремонт;
*Тип строения – кирпич/саман;
*Санузел - раздельный;
*Мебель - нет;
*Коммуникации – газ, электричество, водопровод, горячая вода (аристон), отопление (1 фазка), канализация (септик);
*Адрес: г. Бишкек, ул. Ереванская (район мкр. Восток 5)
*Цена – 68 000$ (торг.);
ДОП. ИНФО: Имеются хоз. Постройки, баня. Без посредников, собственник! Красная книга, все документы! Дом не в залоге.
Хороший район! Центр города!
Обращаться по тел.: 0557431953, 0775277739
","""42.8767""","""74.6301""",https://www.house.kg/details/69131735f647873c90a33-71893498,
