title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"1-комн. кв., 34.7 м2","Бишкек, Восток-5 м-н",$ 30 000,2 544 000 сом,$ 865/м2,73 314 сом/м2,Добавлено 29 дней назад,,96,от собственника,панельный,9 этаж из 9,,34.7 м2,,105 серия,центральное,хорошее,есть,,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,линолеум,,неугловая,нет,нет,,"

                                    Описание от продавца                            
1-комнатная квартира в Востоке 5 на 9 этаже. Крыша не течёт, балкон застеклён, ванна в кафеле, в кухне фартук из кафеля, газ, железная бронированная дверь. Требует косметического ремонта
","""42.8682""","""74.6351""",https://www.house.kg/details/26231960364da033cca1-66400471,
"Дом, 6 и более комнат, 220 м2","Бишкек, Матросова, переулок Елецская/матросова",$ 190 000,16 112 000 сом,$ 864/м2,73 236 сом/м2,Добавлено 29 дней назад,,165,от собственника,"кирпичный, 2000 г.",,2,"220 м2, жилая: 117 м2, кухня: 20 м2",4 соток,,смешанное,среднее,,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,ламинат,,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             гараж,                                             веранда,                                             3 фазы",есть,есть,обмен на авто,"

                                    Описание от продавца                            
продаю или меняю на авто с вашей доплатой! 

подвал, летняя кухня, огород, хорошая инфраструктура!
","""42.8477""","""74.6186""",https://www.house.kg/details/704427760364aff5303a6-44451141,
"3-комн. кв., 72 м2","Бишкек, Бишкек-Парк",$ 63 000,5 342 400 сом,$ 875/м2,74 200 сом/м2,Добавлено 29 дней назад,,90,от агента,кирпичный,2 этаж из 9,,72 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру в центре 
Этаж 2/9
Ремонт. В квартире чисто и аккуратно.
Общая площадь 72м2 (без лоджий и балконов)
Адрес: Манаса / Токтогула. ориентир Поликлиника строителей. Район №13 и №70 школ.
Не угловая. Планировка индивидуальная, ""Сквозная"" Окна восток/запад.
Раздельный сан.узел 100% кафель.
Кирпичный(очень теплый)
Большой огороженный двор,
Дверь в подъезд с чипом. Детская площадка.
Входная дверь мет\бронированая,
Полы паркет, светлый.
Новые меж.комнатные двери,
Окна пластикиковые (Турция)
Трубы пластиковые
Балкон (утепленный) + 2 встроенных шкафа оставлю в подарок
2 встроенных шкафа (коридор и спальня) оставлю в подарок
Вопросы только по телефону. Возможен обмен на квартиру большей площади от 90м² не менее 3х комнат.
.
Цена: 63000$
.
Тел: 0704 709 809
.
#недвижимость #бишкек #недвижимостьбишкек #квартирабишкек #квартира #куплюпродам #дом #элитка #кыгрызстан #kyrgyzstan #asanbai #элитка #псо #ремонт #агенствонедвижимости #агентство #bishkek #kvartirabishkek #kyrgyzstan #kvartira1
","""42.873""","""74.5881""",https://www.house.kg/details/86354360362fed6631f7-09211292,
"3-комн. кв., 58 м2","Бишкек, Центральная мечеть, гоголя 8/Московский",$ 38 000,3 222 400 сом,$ 655/м2,55 559 сом/м2,Добавлено 29 дней назад,,174,от агента,панельный,5 этаж из 5,,58 м2,,104 серия,центральное,хорошее,,,,лоджия,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
продаю 3х кв на 5 этаже крыша сухая  очень развитая инфраструктура центр города всё в шаговой доступности очень удобно для сдачи
","""42.8678""","""74.6198""",https://www.house.kg/details/969058060362db470da70-89979566,
Гараж,"Бишкек, молодая гвардия БЧК",$ 6 000,508 800 сом,,,Добавлено 6 месяцев назад,Поднято 29 дней назад,840,от собственника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
продаётся гараж кирпичный утепленый с ремонтом с мебелью. торг уместен.
","""42.8967""","""74.5652""",https://www.house.kg/details/38877165f702c6567c7e6-71867562,кирпичный
"Дом, 4-комн., 100 м2","Бишкек, Пролетарская 65/логвиненко",$ 62 000,5 257 600 сом,$ 620/м2,52 576 сом/м2,Добавлено 8 месяцев назад,Поднято 29 дней назад,865,от собственника,другое,,1,100 м2,5 соток,,смешанное,требует ремонта,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,линолеум,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается дом, район церкви. Пролетарская/Логвиненко
Продаю дом 5 соток,4 комнаты, ц/канализация,окна пластик, трубы и батареи новые ,Аристон в бане и на кухне ,мастерская отапливаемая.Дому требуется ремонт
Рассматриваются варианты обмена на 3х комнатную квартиру 105, 106 серии центр или южные мкр.
","""42.8878""","""74.6003""",https://www.house.kg/details/57320845f2e65f4f15980-11570891,
"3-комн. кв., 70 м2","Бишкек, Гоголя/Боконбаева",$ 48 000,4 070 400 сом,$ 686/м2,58 149 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,186,от агента,"кирпичный, 2017 г.",5 этаж из 5,,"70 м2, жилая: 45 м2, кухня: 10 м2",,элитка,центральное,евроремонт,есть,проводной,раздельный,нет,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"видеодомофон,                                             кодовый замок,                                             видеонаблюдение",пустая,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,есть,обмен на авто,"

                                    Описание от продавца                            
Срочно продаю 3 ком. квартиру в ЦЕНТРЕ!!! Пересечение улиц Гоголя /Боконбаева Новый элитный кирпичный дом(2017 г.п.). На 5 этаже ,на площадке 2 квартиры. Коммуникации все центральные . Площадь 70 квадратных метров, высота потолков 3 м ,свежий евроремонт. Очень развитая инфрастрктура. 11 школа. 
67школа. Центр.мечеть,ГМ «ГЛОБУС», 145 гос.детский сад.
Цена $48000$    тел.:0 772 09 09 70
","""42.8673""","""74.6197""",https://www.house.kg/details/4708633602f59c301e5e0-26938801,
"Дом, 4-комн., 60 м2","Бишкек, Ереванская/Алматинская",$ 55 000,4 664 000 сом,$ 917/м2,77 733 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,161,от агента,"кирпичный, 1970 г.",,1,"60 м2, жилая: 30 м2, кухня: 10 м2",4 соток,,смешанное,среднее,нет,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,дерево,2.65 м.,3 фазы,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю дом по ул. Ереванская,пер.Алматинская. Участок-4 сотки, по факту 4.8 соток .4 комнаты,центральная канализация ,с/у в доме, отопление электро+твёрдое топливо.
","""42.8766""","""74.6363""",https://www.house.kg/details/1768176602dfca6b491f0-24709017,
"1-комн. кв., 48 м2","Бишкек, Московская/Жамгырчинова",$ 25 500,2 162 400 сом,$ 531/м2,45 050 сом/м2,Добавлено 3 месяца назад,Поднято 29 дней назад,475,от агента,"панельный, 2015 г.",1 этаж из 3,,"48 м2, жилая: 18 м2, кухня: 12 м2",,108 серия,центральное,хорошее,возможно подключение,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,нет,,"домофон,                                             кодовый замок",частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             кухня-студия,                                             комнаты изолированы",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру, в новом доме!!!
Район: Московская/ Жамгырчиева,
Описание: Дом новый , 2016 г постройки, 48м2,
1/3этаж,ремонт, 2 лоджии, отопление центральное, 
частично мебель остается.
Цена 25500$
Телефон: 0772 09 09 70
","""42.8729""","""74.5612""",https://www.house.kg/details/60355835fd9d407124972-03881933,
"1-комн. кв., 40 м2","Бишкек, Филармония, Уметалиева/Ж-Жолу",$ 33 500,2 840 800 сом,$ 838/м2,71 020 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,379,от агента,"кирпичный, 2020 г.",6 этаж из 12,,"40 м2, жилая: 22 м2, кухня: 10 м2",,элитка,центральное,евроремонт,есть,проводной,раздельный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"видеодомофон,                                             кодовый замок,                                             видеонаблюдение",пустая,паркет,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю две 1 ком. Кв (район Филармонии)
6 и 9 этажи,дом 12 этажный. Квартиры по 40 кв.м., дом заселён.
Застройщик СК ""Оомат строй+""
Уметалиев/ Ж. Жолу
Квартира с евроремонтом, с балконом
+бойлер в ванной ёмкостью 60л
Все коммуникации центральные

Цена  33500$
Покажу в течение часа!
0772 09 09 70
","""42.8799""","""74.587""",https://www.house.kg/details/75084486024f36d391276-17678678,
"2-комн. кв., 54 м2",Бишкек,$ 39 500,3 349 600 сом,$ 731/м2,62 030 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,221,от агента,"панельный, 1980 г.",4 этаж из 9,,"54 м2, жилая: 30 м2, кухня: 7 м2",,106 серия,центральное,среднее,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"кодовый замок,                                             видеонаблюдение",пустая,линолеум,,"неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю 2 ком.106 серии в центре!!! Этаж 4 из 9-ти!
Квартира без ремонта! Цена 39500 $,мин.торг!
0772 09 09 70
","""42.8656""","""74.6189""",https://www.house.kg/details/524659602b7f72ba3051-00179891,
"2-комн. кв., 45 м2","Бишкек, Боконбаева 7/Манаса",$ 42 000,3 561 600 сом,$ 933/м2,79 147 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,190,от агента,"кирпичный, 1980 г.",2 этаж из 5,,"45 м2, жилая: 30 м2, кухня: 6 м2",,индивид. планировка,центральное,среднее,есть,проводной,раздельный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,кодовый замок,частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             неугловая,                                             тихий двор,                                             удобно под бизнес",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2 кв. Пр. Манаса/Боконбаева.  Этаж 2/5. Площадь 45м2. Санузел раздельный. Есть балкон. Окна пластиковые. Дом кирпичный. Коммуникации все центральные. Есть нежилое подвальное помещение 12м2, можно использовать подбизнес (швейный цех). Внизу Кыргыз почтасы. Рядом #70школа, #184садик. Керемет банк, Буфет. Бутики. Дом полностью огороженный, видеокамеры 24/7.

0772 09 09 70
","""42.8679""","""74.5878""",https://www.house.kg/details/84381116024e7c679b799-57662790,
"2-комн. кв., 46 м2","Бишкек, Ауэзова 11",$ 32 500,2 756 000 сом,$ 707/м2,59 913 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,288,от агента,"кирпичный, 1970 г.",5 этаж из 5,,"46 м2, жилая: 30 м2, кухня: 6 м2",,индивид. планировка,центральное,требует ремонта,есть,проводной,раздельный,застекленный балкон,металлическая,рядом охраняемая стоянка,,,,,,магистральный,,кодовый замок,пустая,линолеум,2.8 м.,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2-ух ком. квартиру, индивидуальный,чешский проект(кирпич). Находится по ул.Ауэзова, пер.Салиевой (кафе Интизар). Дом кирпичный, крыша после кап.ремонта(вложено 10 тыс.$). На 5 эт.из 5-ти. Площадь кв. 46 кв.м., жил.:30 кв.м.,кухня-6. Есть 2 балкона, из кухни и спальни, оба заст.пластиком. Квартира без ремонта. Сан.узел раздельный.Рассматриваем обмен на 106 в хор.районе или первичку(естественно с нашей доплатой) .Цена 32500 $ 

Тел.: 0772 09 09 70
","""42.8789""","""74.6914""",https://www.house.kg/details/725941060065fd61c8586-40123790,
"1-комн. кв., 45 м2","Бишкек, Айтматова 227",$ 30 500,2 586 400 сом,$ 678/м2,57 476 сом/м2,Добавлено 3 месяца назад,Поднято 29 дней назад,477,от агента,"панельный, 2016 г.",7 этаж из 9,,"45 м2, жилая: 18 м2, кухня: 12 м2",,106 серия улучшенная,центральное,евроремонт,есть,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,ламинат,2.8 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1ком.квартиру,в новом доме!!!
Район: ул. Салиева/Айтматова. 
Описание: Этаж 7/9. Серия 106, улучшенная. Площадь квартиры 45м2. С ремонтом. С мебелью/част. Коммуникации все центральные. Дом 2016 года постройки. СК «Азат курулуш». Техпаспорт на руках.
Рассмотрим варианты, ипотеку.
Телефон: 0772090970
","""42.8896""","""74.6337""",https://www.house.kg/details/17675fdade0a4db943-51027483,
"Дом, 5-комн., 185 м2","Бишкек, Арча-Бешик ж/м, Жазира 67/Ахунбаева",$ 100 000,8 480 000 сом,$ 541/м2,45 838 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,691,от агента,"кирпичный, 2020 г.",,1,"185 м2, жилая: 150 м2, кухня: 14 м2",4 соток,,смешанное,евроремонт,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"сигнализация,                                             видеонаблюдение",частично меблирована,паркет,3 м.,"пластиковые окна,                                             навес,                                             3 фазы",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 5 ком.дом. В центре ж/м Арча-Бешик. Площадь дома 185м2. Участок 4сот. Дом новый. С хорошим евроремонтом. Два санузла. Все коммуникации центральные. Отопление 3 вида. Подвал жилой. Есть очок-кана. Двор на 2 авто. Остается встроенная кухня, полы в доме частично тёплые.
Цена $100 000

Тел.: 0 772 09 09 70
","""42.8454""","""74.5422""",https://www.house.kg/details/18801926010eeb91b9910-86020199,
"1-комн. кв., 30 м2","Бишкек, Павлова/Краснознаменный",$ 25 000,2 120 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 4 месяца назад,Поднято 29 дней назад,927,от агента,"кирпичный, 2020 г.",2 этаж из 3,,"30 м2, жилая: 26 м2, кухня: 8 м2",,элитка,электрическое,евроремонт,есть,проводной,совмещенный,,бронированная,рядом охраняемая стоянка,,,,,,возможно подключение,,"решетки на окнах,                                             домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продаю 1ком.кв.-студию
Район: Западный автовокзал. Новый клубный дом. Материал стен кирпич! Этаж  1/3! Площадь 30м2. В квартире ЕВРОРЕМОНТ, тёплые полы, кафель, встроенная мебель. Коммуникации центральные. Фасад дома из травертина. Огороженный двор. Своя детская площадка. Видеонаблюдение+охрана  24/7.
Цена $ 25 000
0772090970
","""42.8746""","""74.5755""",https://www.house.kg/details/40303115fbe23e64670f6-40406240,
"1-комн. кв., 30 м2","Бишкек, Токтоналиева/Айни",$ 24 000,2 035 200 сом,$ 800/м2,67 840 сом/м2,Добавлено 4 месяца назад,Поднято 29 дней назад,685,от агента,"кирпичный, 1960 г.",3 этаж из 4,,"30 м2, жилая: 18 м2, кухня: 5 м2",,хрущевка,центральное,среднее,есть,проводной,совмещенный,нет,металлическая,рядом охраняемая стоянка,,,,,,магистральный,,кодовый замок,пустая,дерево,2.65 м.,"пластиковые окна,                                             неугловая,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продаю  - 1ком .кв.
Район: Политех.и-т.,ул. Токтоналиева-Айни
Описание:Серия-хрущ., этаж 3/4 , без балкона,
Чистая, аккуратная кв.
Цена - 24000$
0772090970
","""42.8482""","""74.5921""",https://www.house.kg/details/65340755fc07f34d83d66-37957401,
"2-комн. кв., 56 м2","Бишкек, 12 м-н, А.Токомбаева 65",$ 37 000,3 137 600 сом,$ 661/м2,56 029 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,316,от агента,"панельный, 2017 г.",1 этаж из 9,,"56 м2, жилая: 30 м2, кухня: 6 м2",,106 серия улучшенная,центральное,хорошее,есть,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2 ком.кв.в 12 мкр.
Район: Южная Магистраль.
Описание: Этаж 1/9. Есть жилой цокольный этаж. Площадь 56м2. 2 лоджии застекленные+ утепленные.  Коммуникации все центральные. Двор просторный, наземная автостоянка, детская площадка. Рядом конечная остановка автобусов. Экологически чистый район.
Цена 37000  USD!

0772090970
","""42.8122""","""74.642""",https://www.house.kg/details/6204974601282b922ee22-33992341,
"Дом, 6 и более комнат, 312 м2","Бишкек, Киргизия 1 ж/м",$ 120 000,10 176 000 сом,$ 385/м2,32 615 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,722,от агента,"кирпичный, 2009 г.",,3,312 м2,7 соток,,смешанное,евроремонт,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"сигнализация,                                             видеодомофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,паркет,3 м.,"сад,                                             навес,                                             гараж,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продам 6 комн.дом. В Киргизия 1. Участок 7 сот.3 уровня. Площадь дома 312м2.
На 1 этаже зал студия 43м2, холл, санузел. На 2 этаже 2 большие  спальни на 3 этаже 2 спальни и санузел. Отопление 3ф, газовое, электро. Дом 2009 г.п. Кирпичный теплый. На стенах обои на полу ламинат из Кореи. Двор брусчатый, крытый навес. Во дворе цветы, ели. 16 Видеокамеронлайн. Дом под охраной 24/7.
Цена $120 000
","""42.8171""","""74.5835""",https://www.house.kg/details/81466576017855d4a7578-53905007,
"2-комн. кв., 52 м2",Бишкек,$ 38 500,3 264 800 сом,$ 740/м2,62 785 сом/м2,Добавлено 3 месяца назад,Поднято 29 дней назад,346,от агента,"панельный, 1980 г.",4 этаж из 5,,"52 м2, жилая: 30 м2, кухня: 6 м2",,105 серия,центральное,хорошее,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,,,"домофон,                                             кодовый замок",частично меблирована,линолеум,2.8 м.,"новая сантехника,                                             неугловая,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продам 2кв. 105сер. Мкр. Восток-5, 
Этаж 4 из 5, не угол, Площадь 53м2.
По ул. Мамбетова ближе к набережной. 
Лоджия соединена с комнатой и расширена. Спальня переделана в зал. По документам узаконена через Бишкек Архитектуру. Окна на Восток и Запад. По ул. Мамбетова ближе к набережной. Квартира пустая. Кухонный гарнитур остаётся. 



Цена 38,500.$                       0 772 09 09 70
","""42.8701""","""74.6309""",https://www.house.kg/details/12607455fe575d0e9c639-15838993,
"Дом, 5-комн., 185 м2","Бишкек, Советская 227",$ 110 000,9 328 000 сом,$ 595/м2,50 422 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,183,от агента,кирпичный,,1,"185 м2, жилая: 100 м2, кухня: 10 м2",7.3 соток,,смешанное,хорошее,есть,проводной,2 с/у и более,,,,,,,центральное водоснабжение,есть,магистральный,,,полностью меблирована,дерево,2.8 м.,"хозпостройки,                                             навес,                                             гараж,                                             веранда,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю дом 5 комн.,добротный кирпичный! Площадью-185м2. В центре. С участком 7,3 сотки. По ул. Советская. За магазином Гоин. С мебелью и бытовой техникой. В доме теплые полы. Отопление газовое, электро. Два санузла. С хозпостройками времянка, гараж, баня, очоккана, сад и виноградник. Все коммуникации центральные.
$ 110 000
0 772 09 09 70
","""42.8877""","""74.6127""",https://www.house.kg/details/9952624602a38a2b02445-84529704,
"3-комн. кв., 77 м2","Бишкек, Гоголя/Иваницына",$ 57 000,4 833 600 сом,$ 740/м2,62 774 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,123,от агента,"панельный, 1980 г.",7 этаж из 9,,"77 м2, жилая: 45 м2, кухня: 9 м2",,106 серия,центральное,хорошее,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,кодовый замок,частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3 ком. квартиру 106 серии, с сушилкой. Площадь-77м2, этаж 7/9, угловая, все коммуникации центральные, окна пластик, состояние квартиры выше среднего, можно жить, частично мебель, с лоджии красивейший вид на самую большую мечеть «Сарахсия»,  в шаговой доступности вся инфраструктура города : ГМ Фрунзе, ТЦ Дордой Плаза, 1000 мелочей, школы №4,12,65,11 и т.д., гос., и частные садики. Закрытый двор, своя парковочная зона дома, где всегда есть место для вашего железного коня, лифт работает как швейцарские часы! Хороший домком, дружные соседи.
прошу 57000$  разумный торг приветствуется!
","""42.8782""","""74.6202""",https://www.house.kg/details/4074792602cedb5b59128-66774676,
"3-комн. кв., 62 м2","Бишкек, 1000 мелочей, Суюмбаева/Чуй",$ 57 000,4 833 600 сом,$ 919/м2,77 961 сом/м2,Добавлено 29 дней назад,,95,от агента,панельный,4 этаж из 5,,"62 м2, кухня: 8 м2",,105 серия,центральное,хорошее,возможно подключение,проводной,раздельный,лоджия,бронированная,,,,,,,магистральный,,домофон,частично меблирована,,2.8 м.,"пластиковые окна,                                             комнаты изолированы",нет,есть,,"

                                    Описание от продавца                            
Продается 3х комнатная квартира в центре на пересечении улиц Карпинка /Чуй. ( ТЕХНОДОМ)
Квартира 105серии на 4/5эт.,не угловая. Лоджии застеклённые.
Состояние хорошее.
Цена 57000$+торг
0559 17-88-87
0500 15-44-47
","""42.877""","""74.6216""",https://www.house.kg/details/3161574603620275d2e86-06401657,
"Дом, 2-комн., 60 м2","Бишкек, Чуй/Набережная",$ 36 000,3 052 800 сом,$ 600/м2,50 880 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,416,от агента,кирпичный,,1,60 м2,,,смешанное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Очень очень срочно продаётся  дом! В районе рынка Таалай 
Мкр восток-5 
Чуй/ Набережная
2 спальни, зал, кухня, имеется хозпостройка, тапчан ,
Цена 36000$
0559 17-88-87
0500 15-44-47
","""42.8812""","""74.6298""",https://www.house.kg/details/18134935ffa26d0287d55-60281946,
"Дом, 3-комн., 60 м2","Бишкек, Пишпек ж/м, Атбасарский/Адышева",$ 35 000,2 968 000 сом,$ 583/м2,49 467 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,300,от собственника,другое,,1,60 м2,3 соток,,электрическое,хорошее,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,линолеум,,"пластиковые окна,                                             навес",нет,нет,,"

                                    Описание от продавца                            
Срочно продается дом в районе Пишпек . 
Участок 3сот, площадь дома 60м2. 3комнаты+большая кухня.
Сан узел дома, центральная канализация, свет,вода. Газ проходит рядом. Большой навес. Состояние дома хорошее. 
Рядом школы 40, 59.
Цена 35000$
0559178887
0500154447
","""42.8577""","""74.5409""",https://www.house.kg/details/6167303603230b9b57b42-64530217,
"3-комн. кв., 64 м2","Бишкек, Джал-23 м-н (Нижний Джал), Средний Джал/Тыналиева",$ 50 000,4 240 000 сом,$ 781/м2,66 250 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,164,от агента,монолитный,4 этаж из 9,,"64 м2, кухня: 9 м2",,106 серия,центральное,среднее,возможно подключение,проводной,раздельный,лоджия,бронированная,,,,,,,магистральный,,домофон,частично меблирована,,2.8 м.,,,,,"

                                    Описание от продавца                            
💥💥💥💥💥💥💥💥💥
Срочно ! Срочно! Срочно!
Продаётся 3х комнатная квартира в Среднем Джале
Недалеко от улицы Тыналиева
Квартира 106серии на 4/9эт.,не угловая. 
Состояние среднее.
Все коммуникации центральные.
Двор, подъезд чистый.
Частично мебель .
Цена 50000$
0559 17-88-87
0500 15-44-47
","""42.8384""","""74.5661""",https://www.house.kg/details/4710566029239cc19dc5-11421164,
"2-комн. кв., 120 м2","Бишкек, Боконбаева 150/Исанова",$ 90 000,7 632 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 1 месяц назад,Поднято 29 дней назад,122,от агента,"монолитный, 2018 г.",7 этаж из 10,,"120 м2, жилая: 78 м2, кухня: 14 м2",,элитка,центральное,евроремонт,возможно подключение,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",пустая,паркет,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2 х комнатная квартира в центре на Исанова/ Боконбаева. Все коммуникации центральные. 
СК "" Байтур"".Квартира на 7/10эт.,с площадью 120м2.
Квартира с ремонтом.
Рядом 70 школа гимназия
Цена 90000$ 
Варианты обмена рассматриваем
0559 17-88-87
0500 15-44-47
","""42.8676""","""74.5882""",https://www.house.kg/details/801505160350d259d1331-71110424,
"1-комн. кв., 36 м2","Бишкек, г. Бишкек, Адышева / Фруктовая",$ 18 500,1 568 800 сом,$ 514/м2,43 578 сом/м2,Добавлено 2 месяца назад,Поднято 29 дней назад,407,от агента,"кирпичный, 2021 г.",10 этаж из 10,,36 м2,,элитка,центральное,под самоотделку (псо),,,совмещенный,,,паркинг,,,,,,,,,,,2.8 м.,"пластиковые окна,                                             тихий двор",,нет,,"

                                    Описание от продавца                            
Цена срочная!!! 
Продается 1к.кв. р-н Пишпека в новом доме. Цена 18.5$

Срочно! продам элит. 1 к/кв. от СК «Мунара строй». 36м. 18,5т$
Продается под ПСО 1 к.кв. 36 м2,
Застройщик «Мунара строй»,
Адышева/Кузбасская

Площадь 36 кв. метров,
На 10 этаже из 10.
Выше тэх этаж 2,5 м в высоту
Современный дом, теплая уютная квартира,
Высота потолков 3 метра,
Качественные пластиковые окна,
Просторные 2 комнаты,
Санузел совмещенный,
Современный лифт,
Коммуникации все центральные,

Охраняемая территория, видео наблюдение,
Детская игровая зона,
Гостевой паркинг,

В шаговой доступности: Садики и школы, супермаркеты и магазины.
Район с развитой инфраструктурой, 
и что не мало
важно, экологический чистый район.

Просим: 18 500 $ цена срочная.
Звоните: 0708 72 93 96 ; 0755 06 07 96,
Покажу в течение 1-2 часов
","""42.8581""","""74.5395""",https://www.house.kg/details/24829795ffc05c076cb01-02116158,
